weight,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,state,YYYYMM
2245.6548,57,2,2,1,-1,-1,2,2,22520,1,2022-06-01
1846.4098,57,2,2,1,-1,-1,2,2,22520,1,2022-06-01
2074.9331,57,2,2,1,-1,-1,2,2,22520,1,2022-06-01
3507.2747,57,1,1,1,8225,-1,2,1,33860,1,2022-06-01
2202.2232,57,1,2,1,-1,-1,2,2,33860,1,2022-06-01
2538.468,57,2,1,1,-1,-1,2,2,33860,1,2022-06-01
2538.468,57,2,1,1,-1,-1,2,2,33860,1,2022-06-01
2487.0348,57,2,1,1,-1,-1,2,2,33860,1,2022-06-01
2493.1044,57,2,1,1,-1,-1,2,2,33860,1,2022-06-01
2115.5503,57,1,2,1,-1,-1,2,2,22520,1,2022-06-01
2305.123,57,2,2,1,-1,-1,2,2,22520,1,2022-06-01
1850.4798,57,2,2,1,-1,-1,2,2,22520,1,2022-06-01
1760.5673,57,2,1,1,6230,-1,2,2,26620,1,2022-06-01
1973.9209,57,1,2,1,-1,-1,2,1,33860,1,2022-06-01
1929.6685,57,1,1,1,1551,-1,2,1,33860,1,2022-06-01
1562.3534,57,1,2,1,-1,-1,2,2,13820,1,2022-06-01
1745.5504,57,1,1,1,-1,-1,2,2,13820,1,2022-06-01
2062.8812,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2482.0897,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2540.1258,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
1982.3154,57,1,2,1,4220,-1,2,1,13820,1,2022-06-01
2490.7795,57,1,1,1,7200,-1,2,1,13820,1,2022-06-01
1411.6528,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2410.7682,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
1320.5643,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2002.1813,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
3155.5237,555,2,2,1,-1,-1,2,2,13820,1,2022-06-01
2591.6999,126,2,1,1,-1,-1,2,2,13820,1,2022-06-01
1745.5504,57,1,1,1,-1,-1,2,1,13820,1,2022-06-01
1615.1959,57,1,2,1,-1,-1,2,1,13820,1,2022-06-01
2194.9759,57,1,2,1,-1,-1,2,2,13820,1,2022-06-01
2338.5582,57,1,1,1,-1,-1,2,2,13820,1,2022-06-01
3226.3203,373,2,2,1,3255,-1,2,2,33860,1,2022-06-01
1562.3534,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
2062.8812,57,2,1,1,220,-1,2,1,13820,1,2022-06-01
2102.6768,57,2,1,1,1006,-1,2,2,13820,1,2022-06-01
3561.9088,57,2,2,1,-1,-1,2,1,22520,1,2022-06-01
4333.8011,57,2,2,1,-1,-1,2,2,22520,1,2022-06-01
5895.8582,57,2,1,1,-1,-1,2,2,22520,1,2022-06-01
1955.2883,57,1,1,1,-1,-1,2,2,22520,1,2022-06-01
2698.8829,57,1,2,1,3930,-1,2,1,22520,1,2022-06-01
2242.743,57,2,1,1,-1,-1,2,2,22520,1,2022-06-01
1780.4179,57,2,2,1,-1,-1,2,1,22520,1,2022-06-01
2278.6093,57,2,2,1,-1,-1,2,1,22520,1,2022-06-01
1908.132,57,1,2,1,4920,-1,2,2,26620,1,2022-06-01
2410.4315,57,1,1,1,3930,-1,2,2,26620,1,2022-06-01
2574.759,57,2,1,1,-1,-1,2,2,26620,1,2022-06-01
2294.3908,57,2,2,1,2634,-1,2,2,12220,1,2022-06-01
2294.3908,57,2,2,1,5740,-1,2,2,12220,1,2022-06-01
3745.082,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2004.6059,57,2,2,1,-1,-1,2,2,22520,1,2022-06-01
1828.2888,57,2,1,1,-1,-1,2,1,22520,1,2022-06-01
1427.8578,57,1,1,1,-1,-1,2,2,33660,1,2022-06-01
1611.8339,57,1,2,1,-1,-1,2,2,33660,1,2022-06-01
3526.0459,57,2,1,1,6410,-1,2,2,33860,1,2022-06-01
4706.5609,57,2,1,1,1460,-1,2,2,33860,1,2022-06-01
2393.7466,57,2,1,1,6130,-1,2,1,13820,1,2022-06-01
1946.8691,57,2,2,1,-1,-1,2,1,13820,1,2022-06-01
1715.365,57,1,2,1,850,-1,2,2,22520,1,2022-06-01
2123.9766,57,1,1,1,6200,-1,2,2,22520,1,2022-06-01
1328.7586,57,2,2,1,-1,-1,2,2,22520,1,2022-06-01
1879.0925,57,2,1,1,-1,-1,2,2,22520,1,2022-06-01
1883.0233,57,1,2,1,6441,-1,2,2,26620,1,2022-06-01
2473.2013,57,1,1,1,6441,-1,2,1,26620,1,2022-06-01
1818.6845,57,2,2,1,-1,-1,2,2,26620,1,2022-06-01
1100.5371,57,2,1,1,-1,-1,2,2,26620,1,2022-06-01
1562.8519,57,2,2,1,-1,-1,2,2,26620,1,2022-06-01
1988.0512,57,2,2,1,-1,-1,2,2,26620,1,2022-06-01
2388.8213,57,2,2,1,4920,-1,2,2,33860,1,2022-06-01
2909.8108,57,2,2,1,4040,-1,2,2,12220,1,2022-06-01
2383.4843,57,2,2,1,-1,-1,2,2,12220,1,2022-06-01
1583.153,57,1,1,1,-1,-1,2,2,26620,1,2022-06-01
1754.9194,57,1,2,1,-1,-1,2,2,26620,1,2022-06-01
2016.2082,57,1,1,1,705,-1,2,2,13820,1,2022-06-01
1797.95,57,1,2,1,-1,-1,2,2,13820,1,2022-06-01
2283.2356,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2219.1099,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
2079.6236,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2057.7107,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
1767.3925,57,2,2,1,8140,-1,2,2,26620,1,2022-06-01
1692.7019,57,1,1,1,-1,-1,2,1,33660,1,2022-06-01
1706.1237,57,1,2,1,-1,-1,2,1,33660,1,2022-06-01
2158.5897,57,1,2,1,5220,-1,2,1,33660,1,2022-06-01
1944.1063,57,1,1,1,-1,-1,2,2,33660,1,2022-06-01
2585.6224,57,2,1,1,-1,-1,2,1,12220,1,2022-06-01
2523.2816,57,2,1,1,60,-1,2,2,12220,1,2022-06-01
2430.2418,57,2,1,1,7130,-1,2,1,13820,1,2022-06-01
2388.3907,57,2,2,1,4965,-1,2,1,13820,1,2022-06-01
1998.6417,57,2,2,1,310,-1,2,1,26620,1,2022-06-01
1665.91,57,2,1,1,-1,-1,2,1,26620,1,2022-06-01
1906.8515,57,1,2,1,-1,-1,2,2,33660,1,2022-06-01
2083.7663,57,1,1,1,-1,-1,2,2,33660,1,2022-06-01
1704.7753,57,1,2,1,2330,-1,2,2,33660,1,2022-06-01
2173.0441,57,1,1,1,-1,-1,2,2,33660,1,2022-06-01
3729.6768,57,2,1,1,8140,-1,2,2,33660,1,2022-06-01
2920.6092,57,2,2,1,-1,-1,2,2,33660,1,2022-06-01
3883.4295,57,2,2,1,-1,-1,2,2,33660,1,2022-06-01
2749.944,57,2,2,1,-1,-1,2,2,33660,1,2022-06-01
2615.6977,57,2,2,1,-1,-1,2,2,33660,1,2022-06-01
2207.0513,57,1,2,1,3602,-1,2,2,33660,1,2022-06-01
2095.4096,57,1,1,1,4700,-1,2,1,33660,1,2022-06-01
1520.8564,57,1,2,1,2910,-1,2,2,13820,1,2022-06-01
1643.5972,57,1,1,1,2100,-1,2,2,13820,1,2022-06-01
2658.1273,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
1853.0777,57,1,2,1,6260,-1,2,2,13820,1,2022-06-01
2344.8407,373,1,1,1,-1,-1,2,2,13820,1,2022-06-01
1801.6395,313,2,2,1,-1,-1,2,2,13820,1,2022-06-01
3267.2801,313,2,2,1,-1,-1,2,2,13820,1,2022-06-01
1706.4322,57,2,2,1,-1,-1,2,2,33660,1,2022-06-01
2048.1872,57,1,2,1,3310,-1,2,2,13820,1,2022-06-01
1892.9747,57,1,1,1,-1,-1,2,2,13820,1,2022-06-01
2308.5196,57,2,2,1,3255,-1,2,2,13820,1,2022-06-01
2907.5366,314,2,2,2,-1,-1,2,2,13820,1,2022-06-01
1549.68,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
1615.0045,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
1649.7891,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
2116.4477,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2178.8291,57,2,2,1,630,-1,2,2,33660,1,2022-06-01
2078.143,57,1,2,1,5120,-1,2,1,33660,1,2022-06-01
1887.2941,57,1,1,1,-1,-1,2,2,33660,1,2022-06-01
2536.1615,57,2,1,1,6260,-1,2,2,33660,1,2022-06-01
1945.022,57,1,1,1,-1,-1,2,2,19300,1,2022-06-01
1959.5066,57,1,2,1,-1,-1,2,2,19300,1,2022-06-01
1842.079,57,2,2,1,-1,-1,2,1,19300,1,2022-06-01
2032.4605,207,1,2,2,5330,-1,2,2,13820,1,2022-06-01
2001.6505,57,1,1,1,120,-1,2,2,13820,1,2022-06-01
2550.2721,57,1,2,1,3423,-1,2,2,19300,1,2022-06-01
2749.2513,57,1,1,1,7220,-1,2,1,19300,1,2022-06-01
2261.5871,57,2,2,1,4720,-1,2,1,19300,1,2022-06-01
2261.5871,57,2,2,1,4220,-1,2,1,19300,1,2022-06-01
1981.5696,57,2,1,1,-1,-1,2,2,19300,1,2022-06-01
2236.9685,57,2,2,1,-1,-1,2,2,19300,1,2022-06-01
2066.3821,57,2,1,1,4700,-1,2,2,19300,1,2022-06-01
1694.3894,57,1,2,1,-1,-1,2,2,13820,1,2022-06-01
1654.1531,57,1,1,1,-1,-1,2,2,13820,1,2022-06-01
1966.3533,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
2840.8941,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
3777.0697,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
1832.0737,313,1,2,2,-1,-1,2,2,19300,1,2022-06-01
2024.4499,313,1,1,2,7240,-1,2,2,19300,1,2022-06-01
2151.828,57,2,2,1,3255,-1,2,2,19300,1,2022-06-01
1956.1991,57,1,1,1,440,-1,2,2,13820,1,2022-06-01
2208.4932,369,1,2,1,-1,-1,2,1,13820,1,2022-06-01
1510.1908,57,1,1,1,-1,-1,2,1,13820,1,2022-06-01
1704.7753,57,1,2,1,-1,-1,2,1,13820,1,2022-06-01
2615.6977,57,2,2,1,5110,-1,2,2,13820,1,2022-06-01
2766.6393,57,1,1,1,8740,-1,2,1,13820,1,2022-06-01
1975.4499,57,1,2,1,9620,-1,2,2,13820,1,2022-06-01
2015.0294,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2345.2668,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
2039.7993,57,1,1,1,710,-1,2,2,33660,1,2022-06-01
2003.5815,57,1,2,1,4800,-1,2,2,33660,1,2022-06-01
2363.4053,57,2,1,1,-1,-1,2,2,33660,1,2022-06-01
2363.4053,57,2,1,1,-1,-1,2,2,33660,1,2022-06-01
1870.2461,57,2,2,1,-1,-1,2,1,19300,1,2022-06-01
2754.678,57,2,2,1,3645,-1,2,2,33660,1,2022-06-01
2223.9811,57,2,2,1,4020,-1,2,2,33660,1,2022-06-01
3080.0026,57,2,2,1,-1,-1,2,2,33660,1,2022-06-01
1879.219,57,2,2,1,-1,-1,2,2,33660,1,2022-06-01
4157.1035,57,2,1,1,-1,-1,2,2,33660,1,2022-06-01
2544.4577,57,1,2,1,3255,-1,2,2,13820,1,2022-06-01
2694.731,214,1,1,1,340,-1,2,1,13820,1,2022-06-01
2509.3201,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
1594.4052,57,2,1,1,-1,-1,2,1,13820,1,2022-06-01
2255.728,57,2,1,1,6210,-1,2,1,19300,1,2022-06-01
1812.2831,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
2095.4096,57,1,1,1,-1,-1,1,2,13820,1,2022-06-01
2300.6386,57,1,2,1,800,-1,2,2,13820,1,2022-06-01
2205.4022,57,2,2,1,4230,-1,2,1,13820,1,2022-06-01
2948.4421,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2035.8332,57,2,1,1,-1,-1,2,1,13820,1,2022-06-01
2077.5431,57,1,1,1,850,-1,2,2,13820,1,2022-06-01
1987.9505,57,1,2,1,350,-1,2,2,13820,1,2022-06-01
2307.4186,57,2,1,1,4920,-1,2,1,13820,1,2022-06-01
2734.9646,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
2093.9706,57,2,1,1,-1,-1,2,2,13820,1,2022-06-01
2134.4849,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
1504.5139,57,2,2,1,-1,-1,2,2,13820,1,2022-06-01
4464.6543,57,2,2,1,850,-1,2,1,29460,12,2022-06-01
4561.8165,57,1,1,1,9130,-1,2,1,29460,12,2022-06-01
4119.5275,57,1,2,1,7750,-1,2,1,29460,12,2022-06-01
4464.6543,57,2,2,1,-1,-1,2,1,29460,12,2022-06-01
3965.1192,73,2,2,1,5860,-1,2,2,29460,12,2022-06-01
2301.9688,303,2,1,2,6410,-1,2,2,33860,1,2022-06-01
2301.9688,303,2,1,2,6410,-1,2,2,33860,1,2022-06-01
2338.1356,303,2,1,2,6410,-1,2,2,33860,1,2022-06-01
1393.133,57,1,1,1,-1,-1,2,1,30780,5,2022-06-01
1398.8363,57,1,2,1,-1,-1,2,2,30780,5,2022-06-01
1906.8515,57,1,2,1,-1,-1,2,1,13820,1,2022-06-01
4720.969,57,1,1,1,910,-1,2,2,24340,26,2022-06-01
5311.5565,57,1,2,1,4760,-1,2,2,24340,26,2022-06-01
4402.4282,57,2,1,1,-1,-1,2,2,24340,26,2022-06-01
6290.3327,57,2,2,1,-1,-1,2,2,24340,26,2022-06-01
3802.2556,57,1,2,1,136,-1,2,2,31080,6,2022-06-01
4770.5542,57,1,1,1,136,-1,2,2,31080,6,2022-06-01
2082.4648,57,1,1,1,9130,-1,2,1,33860,1,2022-06-01
2236.7661,57,1,2,1,-1,-1,2,1,33860,1,2022-06-01
2328.7496,57,2,2,1,4760,-1,2,2,33860,1,2022-06-01
4438.6981,57,1,1,1,9005,-1,2,2,24660,37,2022-06-01
4421.0205,57,1,2,1,-1,-1,2,2,24660,37,2022-06-01
4232.8207,57,2,1,1,-1,-1,2,2,24660,37,2022-06-01
3881.539,120,2,1,1,410,-1,2,2,35620,36,2022-06-01
362.6568,57,2,2,1,-1,-1,2,1,15540,50,2022-06-01
8024.483,57,2,1,1,-1,-1,2,1,35620,36,2022-06-01
5725.4232,333,2,2,1,-1,-1,2,2,35620,36,2022-06-01
1979.8647,128,1,1,2,4840,-1,2,2,26620,1,2022-06-01
455.7679,57,2,2,1,-1,-1,2,2,15540,50,2022-06-01
379.2675,57,1,2,1,-1,-1,2,2,15540,50,2022-06-01
392.0952,57,1,2,1,-1,-1,2,2,15540,50,2022-06-01
415.9946,57,2,1,1,20,-1,2,2,15540,50,2022-06-01
415.9946,57,2,1,1,-1,-1,2,2,15540,50,2022-06-01
415.9946,57,2,1,1,20,-1,2,2,15540,50,2022-06-01
4624.7783,57,2,1,1,1105,-1,2,2,41860,6,2022-06-01
3826.585,57,1,2,1,3255,-1,2,2,32820,47,2022-06-01
4866.6876,57,1,1,1,5860,-1,2,2,32820,47,2022-06-01
5011.6332,57,2,1,1,4622,-1,2,2,32820,47,2022-06-01
5994.8555,57,2,1,1,-1,-1,2,2,32820,47,2022-06-01
4226.3259,57,2,1,1,6230,-1,2,2,28660,48,2022-06-01
5633.7391,57,1,1,1,-1,-1,2,1,46060,4,2022-06-01
5563.8408,57,1,2,1,-1,-1,2,2,46060,4,2022-06-01
3365.2021,57,2,1,1,-1,-1,2,2,39140,4,2022-06-01
3565.0268,57,2,2,1,-1,-1,2,2,39140,4,2022-06-01
3565.0268,57,2,2,1,-1,-1,2,2,39140,4,2022-06-01
3364.7034,57,2,2,1,-1,-1,2,1,38060,4,2022-06-01
5170.9698,57,2,1,1,5610,-1,2,1,38060,4,2022-06-01
5817.3615,57,2,1,1,9640,-1,2,1,38060,4,2022-06-01
6038.4585,57,2,2,1,2545,-1,2,1,38060,4,2022-06-01
5420.6553,163,1,2,2,9130,-1,2,2,46060,4,2022-06-01
3683.3851,163,2,1,1,-1,-1,2,2,46060,4,2022-06-01
3552.3916,57,2,2,1,5400,-1,2,1,38060,4,2022-06-01
8587.474,57,2,1,1,-1,-1,2,2,38060,4,2022-06-01
4449.8565,57,1,1,1,-1,-1,1,2,38060,4,2022-06-01
4231.756,57,1,2,1,-1,-1,2,2,38060,4,2022-06-01
6643.5412,57,2,1,1,-1,-1,2,2,38060,4,2022-06-01
6650.9078,57,2,1,1,-1,-1,2,2,38060,4,2022-06-01
6922.5716,57,2,2,1,-1,-1,2,2,38060,4,2022-06-01
4759.2381,303,1,1,1,-1,-1,2,2,38060,4,2022-06-01
4922.1039,303,1,2,1,-1,-1,2,2,38060,4,2022-06-01
5119.2518,57,2,2,1,-1,-1,2,2,38060,4,2022-06-01
3714.9049,57,2,1,1,-1,-1,2,2,38060,4,2022-06-01
3997.8288,57,1,1,1,440,-1,2,2,38060,4,2022-06-01
3533.807,57,1,2,1,10,-1,2,2,38060,4,2022-06-01
4197.0882,57,2,1,1,-1,-1,2,2,38060,4,2022-06-01
3723.8959,57,2,1,1,-1,-1,2,2,38060,4,2022-06-01
3565.0268,57,2,2,1,3645,-1,2,2,39140,4,2022-06-01
3539.2639,57,2,1,1,-1,-1,2,2,39140,4,2022-06-01
3478.9073,57,2,1,1,-1,-1,2,2,38060,4,2022-06-01
4681.6574,57,2,1,1,4700,-1,2,2,38060,4,2022-06-01
3869.8317,57,1,2,1,10,-1,2,2,38060,4,2022-06-01
5682.6569,57,2,2,1,5240,-1,2,2,38060,4,2022-06-01
3828.6064,57,2,1,1,410,-1,2,1,39140,4,2022-06-01
4034.6668,57,2,2,1,1240,-1,2,2,39140,4,2022-06-01
5040.8953,303,1,2,1,4020,-1,2,2,49740,4,2022-06-01
4771.1508,303,1,1,2,9130,-1,2,1,49740,4,2022-06-01
5496.9102,57,2,1,1,2755,-1,2,2,49740,4,2022-06-01
3566.6135,120,1,1,1,4700,-1,2,1,39140,4,2022-06-01
3592.5755,57,1,2,1,5110,-1,2,1,39140,4,2022-06-01
5140.8141,57,1,1,1,4435,-1,2,1,39140,4,2022-06-01
4580.9549,57,1,2,1,-1,-1,2,1,39140,4,2022-06-01
5770.0729,57,2,1,1,4220,-1,2,1,39140,4,2022-06-01
4548.8038,303,2,2,1,-1,-1,2,2,49740,4,2022-06-01
4262.6016,303,2,2,1,-1,-1,2,1,49740,4,2022-06-01
4520.6347,301,1,1,1,230,-1,2,2,46060,4,2022-06-01
4094.7388,57,1,2,1,2400,-1,2,2,46060,4,2022-06-01
7556.7143,57,2,2,1,-1,-1,2,2,46060,4,2022-06-01
4024.4063,57,2,2,1,5240,-1,2,2,46060,4,2022-06-01
5155.3574,57,2,1,1,-1,-1,2,1,46060,4,2022-06-01
5683.1481,57,2,2,1,-1,-1,2,2,46060,4,2022-06-01
3642.4825,57,2,2,1,-1,-1,2,2,46060,4,2022-06-01
4024.4063,57,2,2,1,630,-1,2,2,46060,4,2022-06-01
2968.8999,57,2,2,1,-1,-1,2,2,38060,4,2022-06-01
4458.5363,57,2,2,1,3601,-1,2,2,46060,4,2022-06-01
4545.5581,303,1,2,1,3602,-1,2,2,46060,4,2022-06-01
4318.801,303,1,1,1,-1,-1,2,2,46060,4,2022-06-01
5869.9435,303,2,1,1,-1,-1,2,2,46060,4,2022-06-01
5545.3051,57,2,2,1,-1,-1,2,2,38060,4,2022-06-01
6373.8309,373,1,1,1,6800,-1,2,2,26420,48,2022-06-01
5715.1605,373,1,2,1,2640,-1,2,2,26420,48,2022-06-01
4166.3164,373,2,2,1,-1,-1,2,2,26420,48,2022-06-01
6678.576,373,2,1,1,-1,-1,2,2,26420,48,2022-06-01
4048.6888,57,2,2,1,4720,-1,2,1,32820,47,2022-06-01
4866.6876,440,1,1,2,3090,-1,2,2,32820,47,2022-06-01
4845.7555,440,1,2,2,3090,-1,2,2,32820,47,2022-06-01
2850.1353,440,2,2,2,-1,-1,2,2,32820,47,2022-06-01
3283.9384,440,2,2,2,-1,-1,2,2,32820,47,2022-06-01
4520.5548,57,2,1,1,-1,-1,2,1,32820,47,2022-06-01
4519.3881,57,1,2,1,-1,-1,2,2,38060,4,2022-06-01
4597.0946,57,1,1,1,-1,-1,2,2,38060,4,2022-06-01
3845.7749,57,1,2,1,-1,-1,2,2,38060,4,2022-06-01
4039.4353,57,1,1,1,-1,-1,2,2,38060,4,2022-06-01
2991.842,57,2,2,1,-1,-1,2,2,38060,4,2022-06-01
3323.751,57,2,1,1,-1,-1,2,2,38060,4,2022-06-01
5087.4893,57,1,2,1,4720,-1,2,1,38060,4,2022-06-01
5552.7425,57,1,1,1,4700,-1,2,1,38060,4,2022-06-01
5552.7425,57,2,1,1,20,-1,2,2,38060,4,2022-06-01
5747.5492,57,2,2,1,2004,-1,2,2,38060,4,2022-06-01
4987.0352,57,2,2,1,4030,-1,2,2,38060,4,2022-06-01
4987.0352,312,2,2,1,9640,-1,2,2,38060,4,2022-06-01
4456.1347,57,2,2,1,4020,-1,2,1,38060,4,2022-06-01
4597.0946,120,2,1,1,-1,-1,2,2,38060,4,2022-06-01
4392.0682,129,1,1,1,-1,-1,2,1,38060,4,2022-06-01
4349.0207,126,1,2,1,530,-1,2,1,38060,4,2022-06-01
4410.9451,57,2,2,1,860,-1,2,1,38060,4,2022-06-01
3922.2235,57,2,2,1,-1,-1,2,1,38060,4,2022-06-01
4502.286,57,2,1,1,9142,-1,2,1,38060,4,2022-06-01
3960.2484,303,1,1,1,-1,-1,2,2,38060,4,2022-06-01
4064.2984,303,1,2,2,-1,-1,2,2,38060,4,2022-06-01
4749.1546,303,2,2,1,3640,-1,2,2,38060,4,2022-06-01
3810.7079,57,1,1,1,6200,-1,2,2,38060,4,2022-06-01
3670.4059,57,1,2,1,2310,-1,2,2,38060,4,2022-06-01
4548.9192,240,2,2,1,4760,-1,2,2,38060,4,2022-06-01
5628.7942,220,2,2,2,-1,-1,2,2,38060,4,2022-06-01
3577.706,220,1,1,2,4000,-1,2,2,38060,4,2022-06-01
4420.2297,220,1,2,2,4000,-1,2,2,38060,4,2022-06-01
