weight,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,state,YYYYMM
3335.3446,57,2,2,1,5860,-1,2,2,12220,1,2023-06-01
3537.4856,57,2,1,1,-1,-1,2,2,13820,1,2023-06-01
1701.0173,57,1,1,1,-1,-1,2,2,33660,1,2023-06-01
1738.3723,57,1,2,1,-1,-1,2,2,33660,1,2023-06-01
1097.9701,57,2,2,1,-1,-1,2,2,36540,31,2023-06-01
1420.9768,57,2,1,1,-1,-1,2,1,36540,31,2023-06-01
1870.2354,303,1,2,2,630,-1,2,2,36540,31,2023-06-01
1748.9288,303,1,1,1,2016,-1,2,2,36540,31,2023-06-01
1347.4687,303,2,1,1,2360,-1,2,1,36540,31,2023-06-01
1661.2512,303,2,2,1,-1,-1,2,2,36540,31,2023-06-01
2140.3617,303,2,1,1,-1,-1,2,2,36540,31,2023-06-01
2424.9352,57,1,2,1,5560,-1,1,2,33860,1,2023-06-01
3792.9875,57,1,1,1,9130,-1,2,1,33860,1,2023-06-01
2733.5669,57,2,2,1,8990,-1,2,1,33860,1,2023-06-01
2293.7289,57,1,2,1,4820,-1,2,2,22520,1,2023-06-01
2468.6818,57,1,1,1,6200,-1,2,2,22520,1,2023-06-01
1784.05,57,2,2,1,-1,-1,2,2,22520,1,2023-06-01
2101.8391,57,2,1,1,-1,-1,2,2,22520,1,2023-06-01
3121.7114,57,1,1,1,440,-1,2,2,38900,41,2023-06-01
2077.8799,57,2,1,1,-1,-1,2,2,38900,41,2023-06-01
2595.7376,57,2,1,1,-1,-1,2,2,38900,41,2023-06-01
3258.3672,57,1,2,1,2310,-1,2,2,38900,41,2023-06-01
2983.9435,163,2,2,1,5240,-1,2,2,38900,41,2023-06-01
3484.1438,57,2,2,1,5240,-1,2,2,38900,41,2023-06-01
3032.9196,57,2,2,1,4920,-1,2,2,33860,1,2023-06-01
2320.6347,57,2,2,1,-1,-1,2,2,38900,41,2023-06-01
2034.1481,57,1,1,1,4850,-1,2,2,13820,1,2023-06-01
2440.2155,57,1,2,1,-1,-1,2,2,13820,1,2023-06-01
3155.9889,57,2,1,1,-1,-1,2,2,13820,1,2023-06-01
2608.44,57,2,2,1,-1,-1,2,2,13820,1,2023-06-01
2521.8477,57,2,1,1,-1,-1,2,2,13820,1,2023-06-01
2483.5358,57,2,1,1,-1,-1,2,2,13820,1,2023-06-01
2027.7817,57,2,2,1,8140,-1,2,2,26620,1,2023-06-01
2168.318,57,2,1,1,-1,-1,2,1,26620,1,2023-06-01
4794.4136,57,2,2,1,3802,-1,2,1,13980,51,2023-06-01
2955.9219,57,1,1,1,8740,-1,2,1,13820,1,2023-06-01
3471.9918,57,1,2,1,4965,-1,2,1,13820,1,2023-06-01
2011.5383,57,2,2,1,-1,-1,2,2,26620,1,2023-06-01
1836.4535,57,2,1,1,-1,-1,2,2,26620,1,2023-06-01
2065.2006,57,1,2,1,3602,-1,2,2,33660,1,2023-06-01
2080.5116,57,1,1,1,4700,-1,2,1,33660,1,2023-06-01
1685.185,57,2,2,1,-1,-1,2,2,33660,1,2023-06-01
2235.9604,57,1,2,1,5740,-1,2,1,33660,1,2023-06-01
2011.4769,57,1,1,1,-1,-1,2,2,33660,1,2023-06-01
2645.7221,57,2,1,1,-1,-1,2,2,33660,1,2023-06-01
2348.9564,57,1,1,1,5240,-1,2,2,13820,1,2023-06-01
3369.4924,369,1,2,1,-1,-1,2,1,13820,1,2023-06-01
2067.465,57,1,1,1,4840,-1,2,2,33660,1,2023-06-01
2276.094,57,1,2,1,4800,-1,2,2,33660,1,2023-06-01
2855.6583,57,2,1,1,-1,-1,2,2,33660,1,2023-06-01
2855.6583,57,2,1,1,-1,-1,2,2,33660,1,2023-06-01
2671.4948,57,2,2,1,3645,-1,2,2,33660,1,2023-06-01
2695.0682,57,2,1,1,4020,-1,2,2,33660,1,2023-06-01
4740.3688,57,2,2,1,-1,-1,2,2,33660,1,2023-06-01
3787.1782,57,2,2,1,-1,-1,2,2,33660,1,2023-06-01
4534.7958,57,2,1,1,-1,-1,2,2,33660,1,2023-06-01
1998.6289,57,2,1,1,3040,-1,2,2,19300,1,2023-06-01
2071.0885,57,2,1,1,-1,-1,2,1,13820,1,2023-06-01
2748.8207,57,2,1,1,1360,-1,2,2,13820,1,2023-06-01
2407.2263,57,2,1,1,8140,-1,2,1,19300,1,2023-06-01
1643.2339,57,2,2,1,-1,-1,2,2,13820,1,2023-06-01
2020.3675,57,1,1,1,-1,-1,2,1,13820,1,2023-06-01
2065.2006,57,1,2,1,800,-1,2,1,13820,1,2023-06-01
2164.7422,57,2,2,1,4230,-1,2,1,13820,1,2023-06-01
3705.0649,57,2,1,1,-1,-1,2,2,13820,1,2023-06-01
2555.2356,57,2,1,1,350,-1,2,1,13820,1,2023-06-01
2133.8459,57,1,1,1,800,-1,2,2,13820,1,2023-06-01
1968.9398,57,1,2,1,4760,-1,2,2,13820,1,2023-06-01
2555.2356,57,2,1,1,350,-1,2,1,13820,1,2023-06-01
1802.0836,57,2,2,1,-1,-1,2,2,13820,1,2023-06-01
2839.8624,57,2,2,1,-1,-1,2,2,19300,1,2023-06-01
2598.7042,57,2,1,1,-1,-1,2,2,19300,1,2023-06-01
2865.9958,57,2,2,1,-1,-1,2,2,13820,1,2023-06-01
3048.2082,57,2,1,1,-1,-1,2,2,13820,1,2023-06-01
3794.5945,57,2,2,1,-1,-1,2,2,13820,1,2023-06-01
2285.6373,57,2,2,1,-1,-1,2,2,13820,1,2023-06-01
4323.2739,57,2,1,1,-1,-1,2,2,36100,12,2023-06-01
3612.6378,57,2,2,1,-1,-1,2,2,45300,12,2023-06-01
4067.3523,57,2,1,1,9620,-1,2,1,45300,12,2023-06-01
3707.014,57,2,2,1,-1,-1,2,2,23540,12,2023-06-01
1794.3141,57,2,2,1,-1,-1,2,2,35380,22,2023-06-01
4895.8955,57,2,1,1,3603,-1,2,1,38300,42,2023-06-01
4297.131,57,2,1,1,-1,-1,2,2,38300,42,2023-06-01
4895.8955,57,2,1,1,-1,-1,2,1,38300,42,2023-06-01
3337.4341,57,1,1,1,-1,-1,2,1,10900,42,2023-06-01
3576.5922,57,1,2,1,-1,-1,2,1,10900,42,2023-06-01
4357.2409,73,2,2,1,4760,-1,2,2,29460,12,2023-06-01
5111.5508,57,2,1,1,1320,-1,2,2,41940,6,2023-06-01
4269.7204,57,2,1,1,-1,-1,2,2,42340,13,2023-06-01
3707.8842,57,2,2,1,-1,-1,2,2,42340,13,2023-06-01
4790.8065,57,1,2,1,3160,-1,2,2,12060,13,2023-06-01
5201.3742,57,1,1,1,845,-1,2,2,12060,13,2023-06-01
3473.6057,57,2,1,1,-1,-1,2,2,12060,13,2023-06-01
5787.4197,303,1,1,2,-1,-1,2,1,12060,13,2023-06-01
4942.4254,303,1,2,2,4600,-1,2,2,12060,13,2023-06-01
5512.9728,303,2,1,1,9640,-1,2,1,12060,13,2023-06-01
5452.3747,303,2,1,1,6260,-1,2,1,12060,13,2023-06-01
1063.4487,57,1,1,1,-1,-1,2,2,38860,23,2023-06-01
1436.5592,242,1,2,1,-1,-1,2,1,38860,23,2023-06-01
1250.4212,57,1,2,1,5740,-1,2,2,38860,23,2023-06-01
1061.9812,57,1,1,1,4251,-1,2,1,38860,23,2023-06-01
1276.5336,57,2,1,1,6220,-1,2,2,14460,33,2023-06-01
989.1973,57,2,2,1,3645,-1,2,2,14460,33,2023-06-01
1247.7666,57,2,1,1,6230,-1,2,1,14460,33,2023-06-01
989.1973,57,2,2,1,3603,-1,2,2,14460,33,2023-06-01
2958.7795,57,2,1,1,6260,-1,2,1,44060,53,2023-06-01
2876.6836,57,1,1,1,-1,-1,2,2,44060,53,2023-06-01
2502.7682,57,1,2,1,-1,-1,2,1,44060,53,2023-06-01
4022.4115,57,1,1,1,20,-1,2,2,42660,53,2023-06-01
3835.059,57,1,2,1,350,-1,2,1,42660,53,2023-06-01
5760.3082,57,2,2,1,2330,-1,2,2,42660,53,2023-06-01
5289.2732,57,2,1,1,9130,-1,2,2,42660,53,2023-06-01
4940.9103,57,2,1,1,4130,-1,2,2,42660,53,2023-06-01
3248.9467,57,2,2,1,-1,-1,2,2,42660,53,2023-06-01
3853.808,57,1,2,1,2545,-1,2,2,44060,53,2023-06-01
5164.5453,57,1,1,1,7020,-1,2,2,44060,53,2023-06-01
3005.2737,57,1,2,1,-1,-1,2,2,42660,53,2023-06-01
3004.0045,57,1,1,1,3090,-1,2,2,42660,53,2023-06-01
3624.3592,57,2,2,1,4700,-1,2,2,34580,53,2023-06-01
2460.8168,57,2,2,1,-1,-1,2,1,34580,53,2023-06-01
2639.8381,57,2,2,1,5240,-1,2,1,34580,53,2023-06-01
2234.2394,57,2,2,1,-1,-1,2,2,25540,9,2023-06-01
4692.2712,57,1,2,1,-1,-1,2,1,38060,4,2023-06-01
4151.6575,57,1,1,1,-1,-1,2,2,38060,4,2023-06-01
4974.6519,109,2,2,1,3602,-1,2,2,46060,4,2023-06-01
2888.0934,57,2,1,1,-1,-1,2,1,49740,4,2023-06-01
4470.2129,313,2,2,2,4030,-1,2,2,47900,24,2023-06-01
5241.1953,313,2,1,2,4251,-1,2,2,47900,24,2023-06-01
7181.562,313,2,1,2,-1,-1,2,2,47900,24,2023-06-01
5098.2987,364,1,1,1,-1,-1,2,2,37980,34,2023-06-01
4865.8399,73,1,2,1,565,-1,2,1,37980,34,2023-06-01
4003.0561,57,1,1,1,-1,-1,2,2,35620,34,2023-06-01
4008.9898,57,1,2,1,-1,-1,2,2,35620,34,2023-06-01
4096.7459,57,2,1,1,3870,-1,2,2,35620,34,2023-06-01
3495.4569,162,1,1,1,-1,-1,2,2,35620,34,2023-06-01
4102.23,162,1,2,1,-1,-1,2,2,35620,34,2023-06-01
3446.7292,162,2,2,1,845,-1,2,2,35620,34,2023-06-01
3426.0834,162,2,2,1,2810,-1,2,2,35620,34,2023-06-01
4693.6373,164,1,1,1,-1,-1,2,2,35620,34,2023-06-01
4535.0214,163,1,2,1,-1,-1,2,1,35620,34,2023-06-01
5745.759,120,2,2,1,705,-1,2,2,35620,34,2023-06-01
4279.0037,120,2,1,1,845,-1,2,2,35620,34,2023-06-01
1065.4639,233,1,1,1,3255,-1,2,2,39300,44,2023-06-01
1035.8494,233,1,2,1,3255,-1,2,2,39300,44,2023-06-01
571.2594,233,2,2,1,-1,-1,2,2,39300,44,2023-06-01
656.8537,233,2,2,1,-1,-1,2,2,39300,44,2023-06-01
1015.3872,233,2,2,1,-1,-1,2,2,39300,44,2023-06-01
815.2086,57,2,2,1,705,-1,2,2,16620,54,2023-06-01
2102.1637,57,2,1,1,8990,-1,2,1,30780,5,2023-06-01
1981.7498,57,2,2,1,4230,-1,2,2,30780,5,2023-06-01
1796.3393,57,2,2,1,-1,-1,2,2,30780,5,2023-06-01
1496.5919,57,2,2,1,-1,-1,2,1,22220,5,2023-06-01
1301.7408,57,2,2,1,-1,-1,2,1,22900,5,2023-06-01
1464.5379,57,2,1,1,7340,-1,2,1,30780,5,2023-06-01
2077.4363,57,1,1,1,7210,-1,2,2,22900,5,2023-06-01
2094.2479,57,1,2,1,-1,-1,2,1,22900,5,2023-06-01
1616.5401,57,2,2,1,-1,-1,2,2,22900,5,2023-06-01
1729.2771,57,2,1,1,-1,-1,2,2,22900,5,2023-06-01
1842.8083,57,2,2,1,-1,-1,2,2,22900,5,2023-06-01
3617.5461,416,1,1,1,440,-1,2,1,12700,25,2023-06-01
3245.123,416,1,2,2,4230,-1,2,1,12700,25,2023-06-01
3930.4834,416,2,2,1,-1,-1,2,2,12700,25,2023-06-01
6736.0071,416,2,2,1,-1,-1,2,2,12700,25,2023-06-01
3081.8912,57,1,1,1,-1,-1,2,2,14460,25,2023-06-01
2582.8335,57,1,2,1,-1,-1,2,2,14460,25,2023-06-01
3963.7575,120,2,1,1,-1,-1,2,2,14460,25,2023-06-01
2641.9792,120,1,1,1,-1,-1,2,2,14460,25,2023-06-01
2415.3131,224,1,2,1,-1,-1,2,2,14460,25,2023-06-01
2921.5467,57,1,1,1,2100,-1,2,2,44140,25,2023-06-01
2670.8954,57,1,2,1,-1,-1,2,2,44140,25,2023-06-01
3824.4078,341,2,2,1,4600,-1,2,2,14460,25,2023-06-01
2027.4997,57,2,2,1,4230,-1,2,2,10740,35,2023-06-01
2104.1402,57,2,1,1,4220,-1,2,1,10740,35,2023-06-01
1506.2221,57,2,2,1,-1,-1,2,2,10740,35,2023-06-01
1506.2221,57,2,2,1,-1,-1,2,2,10740,35,2023-06-01
1510.3689,57,2,1,1,-1,-1,2,2,10740,35,2023-06-01
4137.1476,57,1,1,1,-1,-1,2,1,17900,45,2023-06-01
2267.432,73,1,2,1,2360,-1,2,2,17900,45,2023-06-01
2487.6008,73,2,1,1,-1,-1,2,2,17900,45,2023-06-01
3235.9004,73,2,2,1,-1,-1,2,2,17900,45,2023-06-01
3269.1808,364,1,1,2,6410,-1,2,2,17900,45,2023-06-01
4016.3812,210,1,2,1,2001,-1,2,2,16740,45,2023-06-01
3815.437,210,1,1,1,8990,-1,2,2,16740,45,2023-06-01
3183.5754,57,1,1,1,9130,-1,2,1,31540,55,2023-06-01
3991.4226,57,1,2,1,4720,-1,2,1,31540,55,2023-06-01
3665.371,555,1,1,1,4700,-1,2,1,40900,6,2023-06-01
4967.0206,555,1,2,1,4700,-1,2,2,40900,6,2023-06-01
4668.7793,303,1,2,2,-1,-1,2,2,41860,6,2023-06-01
4890.2241,303,2,2,1,-1,-1,2,2,41860,6,2023-06-01
6219.1022,303,2,2,1,-1,-1,2,2,41860,6,2023-06-01
4626.69,303,1,1,1,4251,-1,2,2,41860,6,2023-06-01
3504.2858,303,2,2,1,-1,-1,2,2,41860,6,2023-06-01
3554.214,57,2,2,1,-1,-1,2,2,37100,6,2023-06-01
3664.7712,57,2,2,1,-1,-1,2,1,24340,26,2023-06-01
3610.5872,57,1,1,1,310,-1,2,1,29620,26,2023-06-01
3301.7943,57,1,2,1,310,-1,2,2,29620,26,2023-06-01
3386.9025,57,1,2,1,-1,-1,2,2,10580,36,2023-06-01
3411.3202,57,1,1,1,-1,-1,2,1,10580,36,2023-06-01
4255.7167,57,1,2,1,3602,-1,2,1,45060,36,2023-06-01
4115.1073,57,1,1,1,-1,-1,2,1,45060,36,2023-06-01
4506.123,57,2,2,1,4055,-1,2,1,45060,36,2023-06-01
4934.9602,57,2,2,1,-1,-1,2,2,45060,36,2023-06-01
3772.0427,57,2,1,1,-1,-1,2,2,45060,36,2023-06-01
4671.05,57,1,2,1,1105,-1,2,2,40380,36,2023-06-01
3955.1713,57,1,2,1,-1,-1,2,2,40380,36,2023-06-01
774.4451,57,1,2,1,3515,-1,2,2,43620,46,2023-06-01
806.0136,57,1,1,1,4130,-1,2,2,43620,46,2023-06-01
735.3418,57,2,2,1,5000,-1,2,2,43620,46,2023-06-01
667.5922,57,2,1,1,7750,-1,2,2,43620,46,2023-06-01
650.2287,57,1,2,1,2025,-1,2,2,43620,46,2023-06-01
849.1696,57,1,1,1,7720,-1,2,2,43620,46,2023-06-01
1085.7333,57,2,1,1,-1,-1,2,1,43620,46,2023-06-01
1021.0661,57,2,1,1,-1,-1,2,2,43620,46,2023-06-01
1363.7432,57,1,1,1,-1,-1,2,1,30780,5,2023-06-01
1323.6488,57,1,2,1,-1,-1,2,2,30780,5,2023-06-01
4611.6335,57,2,1,1,9142,-1,2,2,17820,8,2023-06-01
4440.2151,57,2,1,1,4030,-1,2,1,17820,8,2023-06-01
3323.7894,57,1,1,1,2205,-1,2,2,33460,27,2023-06-01
3856.9847,57,1,2,1,-1,-1,2,2,33460,27,2023-06-01
4111.1067,57,2,1,1,-1,-1,2,2,16740,37,2023-06-01
3454.3106,57,2,2,1,-1,-1,2,2,22180,37,2023-06-01
5242.663,57,2,1,1,4110,-1,2,2,11700,37,2023-06-01
4952.5521,57,1,2,1,2300,-1,2,2,20500,37,2023-06-01
4482.1701,57,1,1,1,8740,-1,2,1,20500,37,2023-06-01
3376.8993,57,2,1,1,-1,-1,2,2,20500,37,2023-06-01
4830.0517,57,1,2,1,-1,-1,2,2,16740,37,2023-06-01
4935.3976,57,1,1,1,7750,-1,2,2,16740,37,2023-06-01
3850.6471,57,1,2,1,-1,-1,2,2,16740,37,2023-06-01
4110.695,57,1,1,1,1108,-1,2,2,16740,37,2023-06-01
3778.6703,57,2,2,1,7510,-1,2,1,16740,37,2023-06-01
3778.6703,57,2,2,1,-1,-1,2,1,16740,37,2023-06-01
3300.4472,57,1,2,1,-1,-1,2,2,28940,47,2023-06-01
3835.5829,57,1,1,1,800,-1,2,2,28940,47,2023-06-01
5300.1389,57,2,2,1,4110,-1,1,2,34980,47,2023-06-01
5300.1389,57,2,2,1,4720,-1,2,2,34980,47,2023-06-01
6594.8147,57,1,2,1,5710,-1,2,2,19740,8,2023-06-01
9618.4349,57,1,1,1,5220,-1,2,1,19740,8,2023-06-01
9318.4172,57,2,1,1,-1,-1,2,2,19740,8,2023-06-01
3629.2352,57,2,1,1,410,-1,2,2,24540,8,2023-06-01
4463.5824,57,2,2,1,4700,-1,2,2,24540,8,2023-06-01
3235.5633,57,2,2,1,-1,-1,2,2,19740,8,2023-06-01
4565.5732,57,2,1,1,6260,-1,2,2,16980,18,2023-06-01
4688.267,57,2,1,1,6260,-1,2,2,16980,18,2023-06-01
496.9984,57,2,2,1,3500,-1,2,2,22020,38,2023-06-01
523.1932,57,2,1,1,8140,-1,2,2,22020,38,2023-06-01
452.9696,57,2,1,1,-1,-1,2,1,22020,38,2023-06-01
6524.3662,57,2,1,1,4810,-1,2,2,26420,48,2023-06-01
5631.9329,57,2,2,1,4840,-1,2,2,26420,48,2023-06-01
5309.5629,57,2,1,1,-1,-1,2,2,26420,48,2023-06-01
4880.1934,57,1,1,1,52,-1,2,2,41700,48,2023-06-01
5776.8532,57,1,2,1,750,-1,2,2,41700,48,2023-06-01
6633.8757,57,2,2,1,-1,-1,2,2,41700,48,2023-06-01
9941.3874,57,2,1,1,-1,-1,2,2,41700,48,2023-06-01
5146.3342,57,2,2,1,-1,-1,2,2,26420,48,2023-06-01
4247.2139,57,1,2,1,4720,-1,2,2,17780,48,2023-06-01
4250.882,57,1,1,1,8256,-1,2,2,17780,48,2023-06-01
5038.4772,57,2,2,1,4055,-1,2,2,17780,48,2023-06-01
4279.5266,57,2,2,1,-1,-1,2,2,17780,48,2023-06-01
4445.6749,57,2,1,1,-1,-1,2,2,17780,48,2023-06-01
4219.1462,312,2,1,1,-1,-1,2,2,19100,48,2023-06-01
3970.5785,57,2,1,1,-1,-1,2,2,19100,48,2023-06-01
5574.9538,303,2,2,2,4030,-1,2,2,12420,48,2023-06-01
6612.3946,303,2,2,1,4700,-1,2,2,12420,48,2023-06-01
6649.3856,303,2,1,1,4220,-1,2,1,12420,48,2023-06-01
5724.6983,303,2,1,2,4252,-1,2,2,12420,48,2023-06-01
0.0,303,1,1,1,-1,-1,2,2,36220,48,2023-06-01
6386.6878,303,1,2,1,-1,-1,2,2,36220,48,2023-06-01
6747.2853,57,2,2,1,-1,-1,2,2,36220,48,2023-06-01
12765.5405,57,2,1,1,-1,-1,2,2,36220,48,2023-06-01
7802.8992,57,2,2,1,-1,-1,2,2,36220,48,2023-06-01
4427.6739,57,1,2,1,-1,-1,2,2,17820,8,2023-06-01
4854.3846,57,1,1,1,1006,-1,2,2,17820,8,2023-06-01
3468.7075,57,2,1,1,-1,-1,2,2,17820,8,2023-06-01
3393.0602,57,2,2,1,-1,-1,2,2,17820,8,2023-06-01
4632.3522,247,1,1,1,-1,-1,2,1,25260,6,2023-06-01
4299.6085,247,1,2,1,-1,-1,2,1,25260,6,2023-06-01
1689.5884,57,1,1,1,-1,-1,2,2,19780,19,2023-06-01
2547.6904,57,1,2,1,-1,-1,2,2,19780,19,2023-06-01
2642.0782,57,2,2,1,4622,-1,2,1,19780,19,2023-06-01
3153.6199,57,2,2,1,4020,-1,2,1,47940,19,2023-06-01
2656.541,57,2,2,1,-1,-1,2,2,26980,19,2023-06-01
3157.244,57,2,1,1,1400,-1,2,2,26980,19,2023-06-01
3201.4714,57,2,2,1,4220,-1,2,2,41180,29,2023-06-01
5399.908,57,2,1,1,-1,-1,2,2,41180,29,2023-06-01
3359.9105,57,1,2,1,310,-1,2,1,44180,29,2023-06-01
0.0,57,1,1,1,-1,-1,2,1,44180,29,2023-06-01
2199.9206,57,2,1,1,-1,-1,2,2,44180,29,2023-06-01
2603.5008,57,2,1,1,-1,-1,2,2,44180,29,2023-06-01
2603.5008,57,2,1,1,-1,-1,2,2,44180,29,2023-06-01
5768.2244,57,1,2,1,-1,-1,2,1,17140,39,2023-06-01
4823.6267,57,1,1,1,5240,-1,2,1,17140,39,2023-06-01
4664.6018,57,2,2,1,-1,-1,2,2,17140,39,2023-06-01
4952.0251,57,2,1,1,-1,-1,2,2,17140,39,2023-06-01
3562.213,57,1,1,1,-1,-1,2,2,17140,39,2023-06-01
3231.7412,57,1,2,1,-1,-1,2,2,17140,39,2023-06-01
4469.198,57,1,1,1,7200,-1,2,1,18140,39,2023-06-01
4936.8393,57,1,2,1,-1,-1,2,1,18140,39,2023-06-01
