,state,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,YYYYMM,weight
68,1,57,1,1,1,2310,-1,2,2,46220,2014-06-01,2793.7289
69,1,57,1,1,1,2320,-1,2,2,22460,2014-06-01,3705.2733
70,1,57,1,1,1,2330,-1,2,2,22460,2014-06-01,3336.0997
71,1,57,1,1,1,2750,-1,2,2,26620,2014-06-01,1876.2362
72,1,57,1,1,1,2810,-1,2,2,13820,2014-06-01,1422.4435
73,1,57,1,1,1,2900,-1,2,2,33860,2014-06-01,2226.5034
74,1,57,1,1,1,3010,-1,2,2,33660,2014-06-01,3486.8436
75,1,57,1,1,1,3060,-1,2,2,13820,2014-06-01,6105.8026
76,1,57,1,1,1,3060,-1,2,2,26620,2014-06-01,4225.306
77,1,57,1,1,1,3255,-1,2,2,13820,2014-06-01,2132.5272
78,1,57,1,1,1,3400,3400,2,2,33660,2014-06-01,3534.8238
79,1,57,1,1,1,3420,-1,2,2,33860,2014-06-01,2693.472
80,1,57,1,1,1,3730,-1,2,2,46220,2014-06-01,3888.4349
81,1,57,1,1,1,3740,-1,2,2,13820,2014-06-01,3053.0038
82,1,57,1,1,1,3820,-1,2,1,33860,2014-06-01,3309.7302
83,1,57,1,1,1,3850,-1,2,2,13820,2014-06-01,3843.9674
84,1,57,1,1,1,4000,-1,2,1,13820,2014-06-01,1772.42
85,1,57,1,1,1,4000,-1,2,2,13820,2014-06-01,1907.6842
86,1,57,1,1,1,4000,-1,2,2,26620,2014-06-01,4160.7468
87,1,57,1,1,1,4020,-1,2,1,19460,2014-06-01,3049.8812
88,1,57,1,1,1,4200,-1,2,2,13820,2014-06-01,1709.5075
89,1,57,1,1,1,4220,-1,2,2,13820,2014-06-01,1789.813
90,1,57,1,1,1,4220,-1,2,2,22460,2014-06-01,3525.7979
91,1,57,1,1,1,4220,-1,2,2,46220,2014-06-01,2406.8599
92,1,57,1,1,1,4240,-1,2,2,22460,2014-06-01,3132.6359
93,1,57,1,1,1,4250,-1,2,1,13820,2014-06-01,2711.5337
94,1,57,1,1,1,4250,-1,2,1,46220,2014-06-01,2406.8599
95,1,57,1,1,1,4250,-1,2,2,46220,2014-06-01,3132.6359
96,1,57,1,1,1,4500,-1,2,1,13820,2014-06-01,2313.4567
97,1,57,1,1,1,4500,-1,2,2,19300,2014-06-01,2231.2292
98,1,57,1,1,1,4610,-1,2,2,13820,2014-06-01,3470.2016
99,1,57,1,1,1,4650,-1,2,2,19460,2014-06-01,4272.8599
100,1,57,1,1,1,4700,-1,2,1,22460,2014-06-01,3705.2733
101,1,57,1,1,1,4700,-1,2,2,13820,2014-06-01,1769.9525
102,1,57,1,1,1,4700,-1,2,2,19460,2014-06-01,3596.348
103,1,57,1,1,1,4710,-1,2,2,13820,2014-06-01,3286.0991
104,1,57,1,1,1,4760,-1,2,1,19460,2014-06-01,4103.8627
105,1,57,1,1,1,4760,-1,2,2,13820,2014-06-01,5482.1944
106,1,57,1,1,1,4760,-1,2,2,26620,2014-06-01,1691.1488
107,1,57,1,1,1,4760,-1,2,2,33860,2014-06-01,3367.5156
108,1,57,1,1,1,4920,-1,2,2,33860,2014-06-01,3469.4909
109,1,57,1,1,1,5000,-1,2,2,22460,2014-06-01,1532.7295
110,1,57,1,1,1,5620,-1,2,1,13820,2014-06-01,1782.4024
111,1,57,1,1,1,5860,-1,2,2,26620,2014-06-01,1623.3222
112,1,57,1,1,1,5940,-1,2,2,13820,2014-06-01,5615.2702
113,1,57,1,1,1,6200,-1,2,1,13820,2014-06-01,3534.8238
114,1,57,1,1,1,6200,-1,2,2,13820,2014-06-01,8088.8060000000005
115,1,57,1,1,1,6200,-1,2,2,33660,2014-06-01,3167.4038
116,1,57,1,1,1,6240,-1,2,2,22520,2014-06-01,2367.6001
117,1,57,1,1,1,6260,-1,2,2,26620,2014-06-01,1623.3222
118,1,57,1,1,1,6320,-1,1,2,33860,2014-06-01,1305.8141
119,1,57,1,1,1,6355,-1,2,2,13820,2014-06-01,5854.9686
120,1,57,1,1,1,6420,-1,2,1,13820,2014-06-01,1319.9897
121,1,57,1,1,1,6440,-1,2,2,26620,2014-06-01,5010.226000000001
122,1,57,1,1,1,6515,-1,2,1,33860,2014-06-01,3341.0734
123,1,57,1,1,1,6730,-1,2,1,13820,2014-06-01,3843.9674
124,1,57,1,1,1,6840,-1,2,2,13820,2014-06-01,3180.5729
125,1,57,1,1,1,7000,-1,2,1,11500,2014-06-01,4345.4243
126,1,57,1,1,1,7000,-1,2,1,33660,2014-06-01,2329.7732
127,1,57,1,1,1,7130,-1,2,1,13820,2014-06-01,3286.0991
128,1,57,1,1,1,7140,-1,2,2,26620,2014-06-01,1775.7146
129,1,57,1,1,1,7200,-1,2,1,26620,2014-06-01,3531.8559
130,1,57,1,1,1,7200,-1,2,2,33860,2014-06-01,3335.7875
131,1,57,1,1,1,7210,-1,2,1,46220,2014-06-01,3334.9705
132,1,57,1,1,1,7220,-1,2,2,13820,2014-06-01,3467.0392
133,1,57,1,1,1,7315,-1,2,2,13820,2014-06-01,2383.153
134,1,57,1,1,1,7315,-1,2,2,33860,2014-06-01,3772.0558
135,1,57,1,1,1,7330,-1,2,2,22520,2014-06-01,2142.6921
136,1,57,1,1,1,7340,-1,2,2,11500,2014-06-01,3458.2547
137,1,57,1,1,1,7340,-1,2,2,13820,2014-06-01,3345.66
138,1,57,1,1,1,7510,-1,2,2,33660,2014-06-01,2314.1356
139,1,57,1,1,1,7700,-1,2,2,13820,2014-06-01,2028.3688
140,1,57,1,1,1,7700,-1,2,2,26620,2014-06-01,2109.6255
141,1,57,1,1,1,7700,-1,2,2,33860,2014-06-01,2006.5857
142,1,57,1,1,1,7720,-1,2,2,19460,2014-06-01,2714.851
143,1,57,1,1,1,7720,-1,2,2,22460,2014-06-01,1763.7999
144,1,57,1,1,1,7750,-1,2,1,33860,2014-06-01,3842.0801
145,1,57,1,1,1,7800,-1,2,2,22460,2014-06-01,3287.1663
146,1,57,1,1,1,7810,-1,2,2,33660,2014-06-01,1772.42
147,1,57,1,1,1,8100,-1,2,2,13820,2014-06-01,1640.9447
148,1,57,1,1,1,8140,-1,2,1,13820,2014-06-01,3970.6525
149,1,57,1,1,1,8140,-1,2,1,22460,2014-06-01,2771.9935
150,1,57,1,1,1,8140,-1,2,1,26620,2014-06-01,3067.6739
151,1,57,1,1,1,8140,-1,2,1,33660,2014-06-01,2329.7732
152,1,57,1,1,1,8140,-1,2,2,33660,2014-06-01,3472.4064
153,1,57,1,1,1,8220,-1,2,1,19300,2014-06-01,1957.016
154,1,57,1,1,1,8220,-1,2,1,22460,2014-06-01,3866.3822
155,1,57,1,1,1,8220,-1,2,2,46220,2014-06-01,3132.6359
156,1,57,1,1,1,8600,-1,2,2,22520,2014-06-01,1606.3952
157,1,57,1,1,1,8710,-1,2,2,13820,2014-06-01,3250.195
158,1,57,1,1,1,8740,-1,2,1,13820,2014-06-01,2379.7168
159,1,57,1,1,1,8740,-1,2,2,11500,2014-06-01,2659.5998
160,1,57,1,1,1,8930,-1,2,1,19460,2014-06-01,2783.845
161,1,57,1,1,1,8965,-1,2,1,19460,2014-06-01,2771.9935
162,1,57,1,1,1,8965,-1,2,1,26620,2014-06-01,2140.6434
163,1,57,1,1,1,8965,-1,2,1,33860,2014-06-01,1840.1025
164,1,57,1,1,1,8965,-1,2,1,46220,2014-06-01,3688.7584
165,1,57,1,1,1,8965,-1,2,2,19460,2014-06-01,2593.6734
166,1,57,1,1,1,9130,-1,2,1,13820,2014-06-01,2313.4567
167,1,57,1,1,1,9130,-1,2,1,22520,2014-06-01,2542.4826
168,1,57,1,1,1,9130,-1,2,2,33660,2014-06-01,5500.0946
169,1,57,1,1,1,9360,-1,2,1,26620,2014-06-01,3802.6861
170,1,57,1,1,1,9600,-1,2,1,11500,2014-06-01,3573.8193
171,1,57,1,1,1,9600,-1,2,2,13820,2014-06-01,3149.6647
172,1,57,1,1,1,9600,-1,2,2,33660,2014-06-01,3053.0038
173,1,57,1,1,1,9600,-1,2,2,46220,2014-06-01,2771.9935
174,1,57,1,1,1,9610,-1,2,2,26620,2014-06-01,1879.3833
175,1,57,1,1,1,9620,-1,2,1,13820,2014-06-01,2228.3744
176,1,57,1,1,1,9620,-1,2,1,26620,2014-06-01,1704.8356
177,1,57,1,1,1,9620,-1,2,1,33660,2014-06-01,1952.7967
178,1,57,1,2,1,-1,-1,1,2,33660,2014-06-01,1842.9241
179,1,57,1,2,1,-1,-1,2,1,11500,2014-06-01,7341.4066
180,1,57,1,2,1,-1,-1,2,1,13820,2014-06-01,48120.5267
181,1,57,1,2,1,-1,-1,2,1,19300,2014-06-01,1992.6707
182,1,57,1,2,1,-1,-1,2,1,19460,2014-06-01,3719.1759
183,1,57,1,2,1,-1,-1,2,1,22460,2014-06-01,8211.4059
184,1,57,1,2,1,-1,-1,2,1,26620,2014-06-01,14724.1885
185,1,57,1,2,1,-1,-1,2,1,33660,2014-06-01,12739.1271
186,1,57,1,2,1,-1,-1,2,1,33860,2014-06-01,9424.126
187,1,57,1,2,1,-1,-1,2,1,46220,2014-06-01,3541.0777
188,1,57,1,2,1,-1,-1,2,2,11500,2014-06-01,7362.6967
189,1,57,1,2,1,-1,-1,2,2,13820,2014-06-01,71531.9183
190,1,57,1,2,1,-1,-1,2,2,19300,2014-06-01,7539.4519
191,1,57,1,2,1,-1,-1,2,2,19460,2014-06-01,4078.4658
192,1,57,1,2,1,-1,-1,2,2,22460,2014-06-01,1499.3483
193,1,57,1,2,1,-1,-1,2,2,22520,2014-06-01,10160.6964
194,1,57,1,2,1,-1,-1,2,2,26620,2014-06-01,32737.3932
195,1,57,1,2,1,-1,-1,2,2,33660,2014-06-01,22966.4301
196,1,57,1,2,1,-1,-1,2,2,33860,2014-06-01,14808.0981
197,1,57,1,2,1,10,-1,2,2,13820,2014-06-01,3503.374
198,1,57,1,2,1,60,-1,2,2,13820,2014-06-01,1661.0851
199,1,57,1,2,1,110,-1,2,2,26620,2014-06-01,2012.8492
200,1,57,1,2,1,120,-1,2,2,19300,2014-06-01,2677.7131
201,1,57,1,2,1,120,-1,2,2,19460,2014-06-01,2791.2623
202,1,57,1,2,1,310,-1,2,2,13820,2014-06-01,4083.9741
203,1,57,1,2,1,310,-1,2,2,22520,2014-06-01,2455.1506
204,1,57,1,2,1,350,-1,2,2,33660,2014-06-01,1762.5801
205,1,57,1,2,1,350,-1,2,2,33860,2014-06-01,3688.0232
206,1,57,1,2,1,430,-1,2,2,26620,2014-06-01,1592.5424
207,1,57,1,2,1,430,-1,2,2,46220,2014-06-01,2685.9359
208,1,57,1,2,1,520,-1,2,1,11500,2014-06-01,3268.1607
209,1,57,1,2,1,530,-1,2,2,13820,2014-06-01,4042.0109
210,1,57,1,2,1,630,-1,2,2,13820,2014-06-01,2595.8233
211,1,57,1,2,1,700,-1,2,2,26620,2014-06-01,2012.8492
212,1,57,1,2,1,800,-1,2,1,22460,2014-06-01,3148.8127
213,1,57,1,2,1,800,-1,2,2,13820,2014-06-01,4058.8163
214,1,57,1,2,1,810,-1,2,2,46220,2014-06-01,3435.4771
215,1,57,1,2,1,850,-1,2,2,22460,2014-06-01,3492.8408
216,1,57,1,2,1,910,-1,2,2,13820,2014-06-01,2720.308
217,1,57,1,2,1,910,-1,2,2,33660,2014-06-01,2472.6903
218,1,57,1,2,1,1020,-1,2,2,26620,2014-06-01,7311.2106
219,1,57,1,2,1,1360,-1,2,2,13820,2014-06-01,1633.6472
220,1,57,1,2,1,1460,-1,2,2,13820,2014-06-01,2330.7939
221,1,57,1,2,1,2000,-1,2,2,46220,2014-06-01,3787.3985
222,1,57,1,2,1,2010,-1,2,2,13820,2014-06-01,4342.4851
223,1,57,1,2,1,2010,-1,2,2,33860,2014-06-01,2650.9999
224,1,57,1,2,1,2050,-1,2,2,13820,2014-06-01,3362.7581
225,1,57,1,2,1,2060,-1,2,2,26620,2014-06-01,3688.0232
226,1,57,1,2,1,2200,-1,2,2,13820,2014-06-01,2681.4859
227,1,57,1,2,1,2200,-1,2,2,22460,2014-06-01,3350.4734
228,1,57,1,2,1,2300,-1,2,2,26620,2014-06-01,1568.378
229,1,57,1,2,1,2310,-1,2,1,26620,2014-06-01,1643.2464
230,1,57,1,2,1,2310,-1,2,2,13820,2014-06-01,6059.6168
231,1,57,1,2,1,2310,-1,2,2,22460,2014-06-01,1738.7418
232,1,57,1,2,1,2310,-1,2,2,33860,2014-06-01,11339.8542
233,1,57,1,2,1,2310,-1,2,2,46220,2014-06-01,7020.6347000000005
234,1,57,1,2,1,2320,-1,2,2,13820,2014-06-01,3486.5697
235,1,57,1,2,1,2320,-1,2,2,22460,2014-06-01,3551.9681
236,1,57,1,2,1,2430,-1,2,2,13820,2014-06-01,3404.0523
237,1,57,1,2,1,3010,-1,2,2,13820,2014-06-01,2114.7548
238,1,57,1,2,1,3050,-1,2,2,13820,2014-06-01,2034.4009
239,1,57,1,2,1,3060,-1,2,2,26620,2014-06-01,1526.338
240,1,57,1,2,1,3255,-1,1,2,13820,2014-06-01,3758.008
241,1,57,1,2,1,3255,-1,1,2,46220,2014-06-01,3435.4771
242,1,57,1,2,1,3255,-1,2,2,13820,2014-06-01,13123.1106
243,1,57,1,2,1,3255,-1,2,2,19460,2014-06-01,2537.186
244,1,57,1,2,1,3255,-1,2,2,22460,2014-06-01,5264.6049
245,1,57,1,2,1,3255,-1,2,2,26620,2014-06-01,3130.0688
246,1,57,1,2,1,3255,-1,2,2,33660,2014-06-01,2817.3295
247,1,57,1,2,1,3255,-1,2,2,33860,2014-06-01,2587.9524
248,1,57,1,2,1,3300,-1,2,2,13820,2014-06-01,3503.374
249,1,57,1,2,1,3320,-1,2,2,46220,2014-06-01,2685.9359
250,1,57,1,2,1,3400,-1,2,1,33660,2014-06-01,3486.5697
251,1,57,1,2,1,3420,-1,2,2,19460,2014-06-01,4292.4827
252,1,57,1,2,1,3500,-1,2,1,33660,2014-06-01,2967.8602
253,1,57,1,2,1,3500,-1,2,2,19460,2014-06-01,3038.7786
254,1,57,1,2,1,3500,-1,2,2,46220,2014-06-01,3787.3985
255,1,57,1,2,1,3600,-1,2,1,19460,2014-06-01,3225.4106
256,1,57,1,2,1,3600,-1,2,2,13820,2014-06-01,1677.0564
257,1,57,1,2,1,3630,-1,2,2,13820,2014-06-01,1619.6964
258,1,57,1,2,1,3649,-1,2,1,33660,2014-06-01,2541.81
259,1,57,1,2,1,3930,-1,2,1,33860,2014-06-01,2741.4889
260,1,57,1,2,1,4010,-1,2,2,26620,2014-06-01,3947.9384
261,1,57,1,2,1,4220,-1,2,1,19460,2014-06-01,3088.1384
262,1,57,1,2,1,4220,-1,2,1,26620,2014-06-01,2830.7062
263,1,57,1,2,1,4510,-1,2,2,33660,2014-06-01,3317.0751
264,1,57,1,2,1,4510,-1,2,2,33860,2014-06-01,3559.6622
265,1,57,1,2,1,4510,-1,2,2,46220,2014-06-01,3034.4739
266,1,57,1,2,1,4520,-1,2,2,19300,2014-06-01,1765.1087
267,1,57,1,2,1,4520,-1,2,2,33660,2014-06-01,1549.3226
268,1,57,1,2,1,4600,-1,2,1,46220,2014-06-01,2537.186
269,1,57,1,2,1,4600,-1,2,2,33660,2014-06-01,3466.1005
270,1,57,1,2,1,4610,-1,2,2,19300,2014-06-01,1732.9792
271,1,57,1,2,1,4650,-1,2,2,19460,2014-06-01,3148.8127
272,1,57,1,2,1,4700,-1,2,1,26620,2014-06-01,2716.3656
273,1,57,1,2,1,4700,-1,2,2,13820,2014-06-01,2945.4038
274,1,57,1,2,1,4700,-1,2,2,19300,2014-06-01,2538.7712
275,1,57,1,2,1,4720,-1,2,2,11500,2014-06-01,5606.495
276,1,57,1,2,1,4720,-1,2,2,13820,2014-06-01,2595.8233
277,1,57,1,2,1,4720,-1,2,2,33660,2014-06-01,2664.2589
278,1,57,1,2,1,4760,-1,2,1,13820,2014-06-01,3624.6339
279,1,57,1,2,1,4760,-1,2,1,26620,2014-06-01,3533.7833
280,1,57,1,2,1,4760,-1,2,2,13820,2014-06-01,7308.1096
281,1,57,1,2,1,4810,-1,2,2,13820,2014-06-01,2945.4038
282,1,57,1,2,1,4830,-1,2,2,13820,2014-06-01,5634.659
283,1,57,1,2,1,4850,-1,2,2,13820,2014-06-01,2817.3295
284,1,57,1,2,1,4920,-1,2,1,26620,2014-06-01,1526.338
285,1,57,1,2,1,4920,-1,2,2,13820,2014-06-01,1391.4642
286,1,57,1,2,1,5000,-1,2,2,33660,2014-06-01,1613.6325
287,1,57,1,2,1,5120,-1,2,1,13820,2014-06-01,2274.5725
288,1,57,1,2,1,5120,-1,2,2,33660,2014-06-01,3353.9108
289,1,57,1,2,1,5160,-1,2,1,13820,2014-06-01,3758.008
290,1,57,1,2,1,5160,-1,2,2,19300,2014-06-01,2039.643
291,1,57,1,2,1,5240,-1,2,2,13820,2014-06-01,1670.1126
292,1,57,1,2,1,5330,-1,2,1,33660,2014-06-01,3068.7694
293,1,57,1,2,1,5400,-1,2,2,13820,2014-06-01,2043.16
294,1,57,1,2,1,5400,-1,2,2,33660,2014-06-01,1633.6472
295,1,57,1,2,1,5420,-1,2,1,26620,2014-06-01,2017.796
296,1,57,1,2,1,5510,-1,2,1,26620,2014-06-01,3483.6424
297,1,57,1,2,1,5520,-1,2,1,13820,2014-06-01,1667.9914
298,1,57,1,2,1,5520,-1,2,2,13820,2014-06-01,4089.4957
299,1,57,1,2,1,5520,-1,2,2,33660,2014-06-01,3348.1467
300,1,57,1,2,1,5600,-1,2,1,13820,2014-06-01,1884.4995
301,1,57,1,2,1,5700,-1,2,1,11500,2014-06-01,3856.0288
302,1,57,1,2,1,5700,-1,2,1,22460,2014-06-01,3551.9681
303,1,57,1,2,1,5700,-1,2,1,46220,2014-06-01,3551.9681
304,1,57,1,2,1,5700,-1,2,2,26620,2014-06-01,1694.3015
305,1,57,1,2,1,5700,-1,2,2,33860,2014-06-01,2037.9882
306,1,57,1,2,1,5700,-1,2,2,46220,2014-06-01,3022.2293
307,1,57,1,2,1,5810,-1,2,2,33860,2014-06-01,4563.3481
308,1,57,1,2,1,5820,-1,2,2,19460,2014-06-01,3064.8401
309,1,57,1,2,1,5840,-1,2,2,33860,2014-06-01,3074.4234
310,1,57,1,2,1,5860,-1,2,1,13820,2014-06-01,4580.8417
311,1,57,1,2,1,5860,-1,2,1,33860,2014-06-01,1526.338
312,1,57,1,2,1,5860,-1,2,2,19460,2014-06-01,3572.2463
313,1,57,1,2,1,5860,-1,2,2,46220,2014-06-01,3577.5106
314,1,57,1,2,1,6240,-1,2,2,22520,2014-06-01,4279.8969
315,1,57,1,2,1,7750,-1,2,1,33860,2014-06-01,4338.8391
316,1,57,1,2,1,7810,-1,2,1,13820,2014-06-01,2903.0596
317,1,57,1,2,1,8220,-1,2,1,19460,2014-06-01,3119.0416
318,1,57,1,2,1,8220,-1,2,1,22460,2014-06-01,4048.6682
319,1,57,1,2,1,8320,-1,2,1,13820,2014-06-01,2994.6148
320,1,57,1,2,1,8320,-1,2,2,19460,2014-06-01,2942.2859
321,1,57,1,2,1,8800,-1,2,1,33860,2014-06-01,2529.1604
322,1,57,1,2,1,9130,-1,2,2,13820,2014-06-01,2330.7939
323,1,57,1,2,1,9130,-1,2,2,22520,2014-06-01,2256.1402
324,1,57,1,2,1,9640,-1,2,1,22460,2014-06-01,3064.8401
325,1,57,2,1,1,-1,-1,2,1,11500,2014-06-01,6393.008099999999
326,1,57,2,1,1,-1,-1,2,1,13820,2014-06-01,22050.589500000002
327,1,57,2,1,1,-1,-1,2,1,19460,2014-06-01,7230.43
328,1,57,2,1,1,-1,-1,2,1,22460,2014-06-01,9748.4357
329,1,57,2,1,1,-1,-1,2,1,26620,2014-06-01,7303.4725
330,1,57,2,1,1,-1,-1,2,1,33660,2014-06-01,15269.5049
331,1,57,2,1,1,-1,-1,2,1,33860,2014-06-01,1635.5131
332,1,57,2,1,1,-1,-1,2,1,46220,2014-06-01,3020.5816
333,1,57,2,1,1,-1,-1,2,2,11500,2014-06-01,35966.0799
334,1,57,2,1,1,-1,-1,2,2,13820,2014-06-01,190310.3216
335,1,57,2,1,1,-1,-1,2,2,19300,2014-06-01,8796.2051
336,1,57,2,1,1,-1,-1,2,2,19460,2014-06-01,31988.5627
337,1,57,2,1,1,-1,-1,2,2,22460,2014-06-01,41341.5887
338,1,57,2,1,1,-1,-1,2,2,22520,2014-06-01,1622.4706
339,1,57,2,1,1,-1,-1,2,2,26620,2014-06-01,58765.529
340,1,57,2,1,1,-1,-1,2,2,33660,2014-06-01,56207.0178
341,1,57,2,1,1,-1,-1,2,2,33860,2014-06-01,51726.4718
342,1,57,2,1,1,-1,-1,2,2,46220,2014-06-01,45983.5549
343,1,57,2,1,1,10,-1,2,2,13820,2014-06-01,1422.4435
344,1,57,2,1,1,205,-1,2,1,22460,2014-06-01,3562.9779
345,1,57,2,1,1,310,-1,2,1,26620,2014-06-01,1523.6596
346,1,57,2,1,1,310,-1,2,2,46220,2014-06-01,2836.4937
347,1,57,2,1,1,340,-1,2,2,33860,2014-06-01,1679.4364
348,1,57,2,1,1,800,-1,2,2,13820,2014-06-01,3100.976
349,1,57,2,1,1,800,-1,2,2,33860,2014-06-01,1523.6596
350,1,57,2,1,1,1006,-1,2,2,13820,2014-06-01,2737.0002
351,1,57,2,1,1,1006,-1,2,2,26620,2014-06-01,1793.4843
352,1,57,2,1,1,1050,-1,2,1,26620,2014-06-01,3572.3044
353,1,57,2,1,1,1050,-1,2,2,13820,2014-06-01,4164.2432
354,1,57,2,1,1,1106,-1,2,2,26620,2014-06-01,2699.6615
355,1,57,2,1,1,1530,-1,2,2,26620,2014-06-01,2343.7076
356,1,57,2,1,1,1965,-1,2,1,13820,2014-06-01,4181.5568
357,1,57,2,1,1,2025,-1,2,2,26620,2014-06-01,2682.414
358,1,57,2,1,1,2200,-1,2,2,26620,2014-06-01,2991.9283
359,1,57,2,1,1,2310,-1,2,1,13820,2014-06-01,3132.2568
360,1,57,2,1,1,2330,-1,2,2,22460,2014-06-01,3132.6359
361,1,57,2,1,1,2430,-1,2,2,33860,2014-06-01,1639.5669
362,1,57,2,1,1,2540,-1,2,2,22460,2014-06-01,4272.8599
363,1,57,2,1,1,2630,-1,2,2,33860,2014-06-01,1536.0428
364,1,57,2,1,1,3255,-1,2,2,11500,2014-06-01,3627.0233
365,1,57,2,1,1,3300,-1,1,2,13820,2014-06-01,3372.0002
366,1,57,2,1,1,3300,-1,2,2,13820,2014-06-01,2053.4669
367,1,57,2,1,1,3400,3400,1,2,26620,2014-06-01,3054.5756
