,state,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,YYYYMM,weight
0,1,57,1,1,1,-1,-1,1,2,13820,2019-06-01,2920.2544
1,1,57,1,1,1,-1,-1,2,1,12220,2019-06-01,2733.2162
2,1,57,1,1,1,-1,-1,2,1,13820,2019-06-01,30517.6965
3,1,57,1,1,1,-1,-1,2,1,19300,2019-06-01,8470.532200000001
4,1,57,1,1,1,-1,-1,2,1,22520,2019-06-01,4973.2348999999995
5,1,57,1,1,1,-1,-1,2,1,26620,2019-06-01,9257.6149
6,1,57,1,1,1,-1,-1,2,1,33660,2019-06-01,14538.1076
7,1,57,1,1,1,-1,-1,2,1,33860,2019-06-01,8233.6216
8,1,57,1,1,1,-1,-1,2,2,12220,2019-06-01,8111.9326
9,1,57,1,1,1,-1,-1,2,2,13820,2019-06-01,35607.2399
10,1,57,1,1,1,-1,-1,2,2,19300,2019-06-01,13033.5518
11,1,57,1,1,1,-1,-1,2,2,22520,2019-06-01,7029.6008
12,1,57,1,1,1,-1,-1,2,2,26620,2019-06-01,22634.0513
13,1,57,1,1,1,-1,-1,2,2,33660,2019-06-01,7212.082399999999
14,1,57,1,1,1,-1,-1,2,2,33860,2019-06-01,10407.1586
15,1,57,1,1,1,10,-1,2,2,13820,2019-06-01,4344.3964
16,1,57,1,1,1,10,-1,2,2,19300,2019-06-01,1881.7631
17,1,57,1,1,1,10,-1,2,2,33860,2019-06-01,2024.478
18,1,57,1,1,1,60,-1,2,2,33860,2019-06-01,2188.7134
19,1,57,1,1,1,100,-1,2,2,13820,2019-06-01,1612.746
20,1,57,1,1,1,110,-1,2,2,26620,2019-06-01,1756.0642
21,1,57,1,1,1,120,-1,2,2,13820,2019-06-01,2065.227
22,1,57,1,1,1,140,-1,2,2,13820,2019-06-01,3435.7516
23,1,57,1,1,1,205,-1,2,1,13820,2019-06-01,2128.1024
24,1,57,1,1,1,205,-1,2,1,33660,2019-06-01,1615.2816
25,1,57,1,1,1,220,-1,2,1,13820,2019-06-01,1778.8826
26,1,57,1,1,1,220,-1,2,2,22520,2019-06-01,2044.3467
27,1,57,1,1,1,230,-1,2,2,13820,2019-06-01,3746.8764
28,1,57,1,1,1,310,-1,2,2,13820,2019-06-01,1537.2529
29,1,57,1,1,1,310,-1,2,2,19300,2019-06-01,2649.0371
30,1,57,1,1,1,340,-1,2,2,19300,2019-06-01,1508.07
31,1,57,1,1,1,420,-1,2,2,22520,2019-06-01,1609.4615
32,1,57,1,1,1,430,-1,2,1,13820,2019-06-01,1703.2141
33,1,57,1,1,1,430,-1,2,1,26620,2019-06-01,3457.0991
34,1,57,1,1,1,430,-1,2,2,13820,2019-06-01,3490.6263
35,1,57,1,1,1,430,-1,2,2,26620,2019-06-01,4410.341399999999
36,1,57,1,1,1,500,-1,2,2,19300,2019-06-01,1686.9507
37,1,57,1,1,1,520,-1,2,1,12220,2019-06-01,2105.4865
38,1,57,1,1,1,710,-1,2,2,13820,2019-06-01,4013.729
39,1,57,1,1,1,710,-1,2,2,19300,2019-06-01,2044.3467
40,1,57,1,1,1,726,-1,2,2,13820,2019-06-01,1937.916
41,1,57,1,1,1,800,-1,2,2,13820,2019-06-01,1771.4239
42,1,57,1,1,1,800,-1,2,2,33860,2019-06-01,2398.3313
43,1,57,1,1,1,840,-1,2,2,26620,2019-06-01,1537.2529
44,1,57,1,1,1,940,-1,2,2,33660,2019-06-01,2567.6865
45,1,57,1,1,1,1005,-1,2,2,26620,2019-06-01,1703.2141
46,1,57,1,1,1,1007,-1,2,2,26620,2019-06-01,1756.9246
47,1,57,1,1,1,1007,-1,2,2,33860,2019-06-01,3588.0837
48,1,57,1,1,1,1010,-1,2,1,12220,2019-06-01,2544.9343
49,1,57,1,1,1,1010,-1,2,2,26620,2019-06-01,5049.8702
50,1,57,1,1,1,1010,-1,2,2,33660,2019-06-01,1817.9737
51,1,57,1,1,1,1020,-1,2,2,13820,2019-06-01,3561.1282
52,1,57,1,1,1,1020,-1,2,2,33660,2019-06-01,1934.262
53,1,57,1,1,1,1060,-1,2,2,13820,2019-06-01,2512.0522
