,state,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,YYYYMM,weight
0,1,57,1,1,1,-1,-1,1,2,12220,2018-06-01,1692.4055
1,1,57,1,1,1,-1,-1,1,2,13820,2018-06-01,1499.3696
2,1,57,1,1,1,-1,-1,1,2,26620,2018-06-01,1715.669
3,1,57,1,1,1,-1,-1,1,2,33860,2018-06-01,1563.5044
4,1,57,1,1,1,-1,-1,2,1,12220,2018-06-01,1834.2568
5,1,57,1,1,1,-1,-1,2,1,13820,2018-06-01,25898.6638
6,1,57,1,1,1,-1,-1,2,1,19300,2018-06-01,7786.684
7,1,57,1,1,1,-1,-1,2,1,22520,2018-06-01,7745.2052
8,1,57,1,1,1,-1,-1,2,1,26620,2018-06-01,8344.9375
9,1,57,1,1,1,-1,-1,2,1,33660,2018-06-01,15380.4366
10,1,57,1,1,1,-1,-1,2,1,33860,2018-06-01,15919.9343
11,1,57,1,1,1,-1,-1,2,2,12220,2018-06-01,9788.4386
12,1,57,1,1,1,-1,-1,2,2,13820,2018-06-01,31424.0689
13,1,57,1,1,1,-1,-1,2,2,19300,2018-06-01,13374.7512
14,1,57,1,1,1,-1,-1,2,2,22520,2018-06-01,7504.0841
15,1,57,1,1,1,-1,-1,2,2,26620,2018-06-01,23579.1537
16,1,57,1,1,1,-1,-1,2,2,33660,2018-06-01,8420.5939
17,1,57,1,1,1,-1,-1,2,2,33860,2018-06-01,12881.346
18,1,57,1,1,1,10,-1,1,2,13820,2018-06-01,1786.1975
19,1,57,1,1,1,10,-1,2,2,12220,2018-06-01,1561.7764
20,1,57,1,1,1,10,-1,2,2,13820,2018-06-01,6140.6577
21,1,57,1,1,1,10,-1,2,2,26620,2018-06-01,1794.9095
22,1,57,1,1,1,10,-1,2,2,33660,2018-06-01,1728.0852
23,1,57,1,1,1,10,-1,2,2,33860,2018-06-01,2012.2883
24,1,57,1,1,1,50,-1,1,2,12220,2018-06-01,1822.7403
25,1,57,1,1,1,50,-1,2,2,22520,2018-06-01,1821.0785
26,1,57,1,1,1,110,-1,2,2,26620,2018-06-01,1732.7756
27,1,57,1,1,1,120,-1,2,2,13820,2018-06-01,3994.5135
28,1,57,1,1,1,136,-1,2,2,26620,2018-06-01,1712.0467
29,1,57,1,1,1,140,-1,2,1,13820,2018-06-01,1649.3766
30,1,57,1,1,1,150,-1,2,2,12220,2018-06-01,1623.4103
31,1,57,1,1,1,150,-1,2,2,13820,2018-06-01,1732.7756
32,1,57,1,1,1,160,-1,2,2,26620,2018-06-01,1813.8324
33,1,57,1,1,1,205,-1,2,1,13820,2018-06-01,1663.606
34,1,57,1,1,1,205,-1,2,2,19300,2018-06-01,1999.2251
35,1,57,1,1,1,205,-1,2,2,22520,2018-06-01,1710.5839
36,1,57,1,1,1,220,-1,2,2,13820,2018-06-01,1749.0082
37,1,57,1,1,1,220,-1,2,2,22520,2018-06-01,1811.4618
38,1,57,1,1,1,230,-1,2,2,19300,2018-06-01,1645.1062
39,1,57,1,1,1,310,-1,2,2,13820,2018-06-01,1868.2676
40,1,57,1,1,1,310,-1,2,2,22520,2018-06-01,1529.9171
41,1,57,1,1,1,410,-1,2,2,12220,2018-06-01,2257.4602
42,1,57,1,1,1,410,205,2,2,22520,2018-06-01,1645.1062
43,1,57,1,1,1,420,-1,2,2,13820,2018-06-01,1850.9281
44,1,57,1,1,1,430,-1,2,1,13820,2018-06-01,4157.318
45,1,57,1,1,1,430,-1,2,1,19300,2018-06-01,1562.9708
46,1,57,1,1,1,430,-1,2,2,13820,2018-06-01,5289.5139
47,1,57,1,1,1,430,-1,2,2,19300,2018-06-01,1636.5333
48,1,57,1,1,1,430,-1,2,2,22520,2018-06-01,2234.1477
49,1,57,1,1,1,430,-1,2,2,26620,2018-06-01,1616.9122
50,1,57,1,1,1,520,-1,2,2,26620,2018-06-01,2409.2444
51,1,57,1,1,1,530,-1,1,2,26620,2018-06-01,1717.8254
52,1,57,1,1,1,630,-1,2,2,26620,2018-06-01,1786.1975
53,1,57,1,1,1,700,-1,2,2,26620,2018-06-01,3691.2736999999997
54,1,57,1,1,1,710,-1,2,2,26620,2018-06-01,1803.4927
55,1,57,1,1,1,800,-1,2,2,22520,2018-06-01,1726.2398
56,1,57,1,1,1,800,-1,2,2,26620,2018-06-01,1870.5783
57,1,57,1,1,1,810,-1,2,2,33860,2018-06-01,2491.7369
