,state,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,YYYYMM,weight
0,1,57,1,1,1,-1,-1,2,1,11500,2011-06-01,4896.8992
1,1,57,1,1,1,-1,-1,2,1,13820,2011-06-01,30064.2546
2,1,57,1,1,1,-1,-1,2,1,19460,2011-06-01,5923.803
3,1,57,1,1,1,-1,-1,2,1,22460,2011-06-01,5749.9916
4,1,57,1,1,1,-1,-1,2,1,26620,2011-06-01,2925.8844
5,1,57,1,1,1,-1,-1,2,1,33660,2011-06-01,3104.8814
6,1,57,1,1,1,-1,-1,2,1,33860,2011-06-01,8269.2524
7,1,57,1,1,1,-1,-1,2,2,11500,2011-06-01,12466.8989
8,1,57,1,1,1,-1,-1,2,2,13820,2011-06-01,41466.270300000004
9,1,57,1,1,1,-1,-1,2,2,19460,2011-06-01,9233.3878
10,1,57,1,1,1,-1,-1,2,2,22460,2011-06-01,21819.5912
11,1,57,1,1,1,-1,-1,2,2,26620,2011-06-01,10059.4286
12,1,57,1,1,1,-1,-1,2,2,33660,2011-06-01,2588.4381
13,1,57,1,1,1,-1,-1,2,2,33860,2011-06-01,19231.0733
14,1,57,1,1,1,-1,-1,2,2,46220,2011-06-01,15753.0263
15,1,57,1,1,1,10,-1,2,1,33660,2011-06-01,2943.2485
16,1,57,1,1,1,10,-1,2,2,13820,2011-06-01,3060.7588
17,1,57,1,1,1,10,-1,2,2,26620,2011-06-01,2856.6121
18,1,57,1,1,1,50,-1,2,2,13820,2011-06-01,4505.0599
19,1,57,1,1,1,150,-1,2,1,33660,2011-06-01,3308.6043
20,1,57,1,1,1,205,-1,2,1,13820,2011-06-01,6570.029399999999
21,1,57,1,1,1,230,-1,2,2,33660,2011-06-01,3292.7449
22,1,57,1,1,1,430,-1,2,2,33660,2011-06-01,5810.367200000001
23,1,57,1,1,1,740,-1,2,2,13820,2011-06-01,3362.3877
24,1,57,1,1,1,800,-1,2,2,33660,2011-06-01,2858.5198
25,1,57,1,1,1,820,-1,2,2,26620,2011-06-01,2682.8376
26,1,57,1,1,1,850,-1,2,2,11500,2011-06-01,3281.7067
27,1,57,1,1,1,1350,-1,2,2,33660,2011-06-01,2934.1358
28,1,57,1,1,1,1410,-1,2,2,13820,2011-06-01,4941.2243
29,1,57,1,1,1,1430,-1,2,2,26620,2011-06-01,2474.3769
30,1,57,1,1,1,1460,-1,2,2,13820,2011-06-01,9559.3248
31,1,57,1,1,1,1530,-1,2,2,22460,2011-06-01,3513.7839
32,1,57,1,1,1,1530,-1,2,2,26620,2011-06-01,2993.1373
33,1,57,1,1,1,1550,-1,2,1,33660,2011-06-01,2588.4381
34,1,57,1,1,1,1550,-1,2,2,11500,2011-06-01,3314.2798
35,1,57,1,1,1,2040,-1,2,2,11500,2011-06-01,2855.3286
36,1,57,1,1,1,2040,3245,2,2,33660,2011-06-01,3096.7419
37,1,57,1,1,1,2100,-1,2,2,13820,2011-06-01,3309.786
38,1,57,1,1,1,2100,-1,2,2,26620,2011-06-01,6547.603999999999
39,1,57,1,1,1,2100,-1,2,2,33660,2011-06-01,2943.2485
40,1,57,1,1,1,2100,-1,2,2,33860,2011-06-01,3230.8064
41,1,57,1,1,1,2200,-1,2,2,19460,2011-06-01,3506.9464
42,1,57,1,1,1,2320,-1,2,2,13820,2011-06-01,7014.9132
43,1,57,1,1,1,3040,-1,2,2,33860,2011-06-01,3263.4136
44,1,57,1,1,1,3320,-1,2,2,13820,2011-06-01,2725.8654
45,1,57,1,1,1,3510,-1,2,2,46220,2011-06-01,2343.4202
46,1,57,1,1,1,3535,-1,2,1,33860,2011-06-01,4671.6338
47,1,57,1,1,1,3850,-1,1,2,33660,2011-06-01,2479.305
48,1,57,1,1,1,3910,-1,2,2,26620,2011-06-01,3383.6659
49,1,57,1,1,1,3930,-1,2,1,33860,2011-06-01,2750.3186
50,1,57,1,1,1,3930,-1,2,2,33660,2011-06-01,2681.8499
51,1,57,1,1,1,4210,-1,2,1,13820,2011-06-01,3152.7968
52,1,57,1,1,1,4210,-1,2,2,26620,2011-06-01,3387.6869
