,state,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,YYYYMM,weight
106,1,57,1,1,1,4710,-1,2,1,19300,2021-06-01,2016.2299
107,1,57,1,1,1,4710,-1,2,2,13820,2021-06-01,1490.9011
108,1,57,1,1,1,4710,-1,2,2,19300,2021-06-01,4216.8056
109,1,57,1,1,1,4710,-1,2,2,33860,2021-06-01,1859.0061
110,1,57,1,1,1,4740,-1,2,1,19300,2021-06-01,2687.4923
111,1,57,1,1,1,4760,-1,2,1,12220,2021-06-01,1789.8434
112,1,57,1,1,1,4760,-1,2,1,22520,2021-06-01,2048.0308
113,1,57,1,1,1,4760,-1,2,2,12220,2021-06-01,1865.9232
114,1,57,1,1,1,4840,-1,2,2,26620,2021-06-01,1539.2955
115,1,57,1,1,1,4850,-1,2,1,33660,2021-06-01,1603.3559
116,1,57,1,1,1,4850,-1,2,2,12220,2021-06-01,4440.3221
117,1,57,1,1,1,4850,-1,2,2,22520,2021-06-01,1790.2474
118,1,57,1,1,1,4920,-1,2,2,12220,2021-06-01,1701.308
119,1,57,1,1,1,4920,-1,2,2,13820,2021-06-01,2773.1271
120,1,57,1,1,1,4920,2040,2,2,33660,2021-06-01,1729.606
121,1,57,1,1,1,5000,-1,2,2,13820,2021-06-01,3574.3466
122,1,57,1,1,1,5100,-1,2,1,13820,2021-06-01,1885.4234
123,1,57,1,1,1,5240,-1,2,2,26620,2021-06-01,2995.7864
124,1,57,1,1,1,5510,-1,2,1,22520,2021-06-01,1790.2474
125,1,57,1,1,1,5522,-1,2,2,13820,2021-06-01,1408.7251
126,1,57,1,1,1,5550,-1,2,1,22520,2021-06-01,2092.0234
127,1,57,1,1,1,5840,-1,2,2,13820,2021-06-01,1690.8078
128,1,57,1,1,1,5940,-1,2,2,33660,2021-06-01,1669.3136
129,1,57,1,1,1,6200,-1,2,1,19300,2021-06-01,2095.1579
130,1,57,1,1,1,6200,-1,2,1,33860,2021-06-01,2706.2269
131,1,57,1,1,1,6200,-1,2,2,13820,2021-06-01,4016.3131
132,1,57,1,1,1,6200,-1,2,2,33660,2021-06-01,5934.9871
133,1,57,1,1,1,6230,-1,2,2,13820,2021-06-01,1803.8775
134,1,57,1,1,1,6260,-1,2,1,13820,2021-06-01,4234.1792000000005
135,1,57,1,1,1,6260,-1,2,2,13820,2021-06-01,3598.8392
136,1,57,1,1,1,6260,-1,2,2,19300,2021-06-01,1733.4113
137,1,57,1,1,1,6260,-1,2,2,33660,2021-06-01,2059.4099
138,1,57,1,1,1,6305,-1,2,1,22520,2021-06-01,1849.9128
139,1,57,1,1,1,6355,-1,2,1,12220,2021-06-01,1701.308
140,1,57,1,1,1,6355,-1,2,2,33660,2021-06-01,1925.7027
141,1,57,1,1,1,6410,-1,2,1,13820,2021-06-01,3033.5401
142,1,57,1,1,1,6410,-1,2,1,26620,2021-06-01,1903.0567
143,1,57,1,1,1,6410,-1,2,2,33660,2021-06-01,1871.1701
