,state,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,YYYYMM,weight
27,1,57,1,1,1,420,-1,2,2,33660,2010-06-01,2876.5871
28,1,57,1,1,1,430,-1,2,1,26620,2010-06-01,3554.2878
29,1,57,1,1,1,430,-1,2,2,13820,2010-06-01,3373.3922
30,1,57,1,1,1,430,-1,2,2,33660,2010-06-01,2983.7367
31,1,57,1,1,1,540,-1,2,2,13820,2010-06-01,2772.8682
32,1,57,1,1,1,730,-1,2,2,19460,2010-06-01,3409.5824
33,1,57,1,1,1,800,-1,2,2,13820,2010-06-01,4382.6887
34,1,57,1,1,1,800,-1,2,2,33660,2010-06-01,4374.2077
35,1,57,1,1,1,850,-1,2,2,33860,2010-06-01,2895.4024
36,1,57,1,1,1,1000,-1,2,2,26620,2010-06-01,2813.434
37,1,57,1,1,1,1000,-1,2,2,33660,2010-06-01,2772.8682
38,1,57,1,1,1,1010,-1,2,2,33660,2010-06-01,4499.7469
39,1,57,1,1,1,1020,-1,2,2,26620,2010-06-01,2935.771
40,1,57,1,1,1,1040,-1,2,2,19460,2010-06-01,4096.2972
41,1,57,1,1,1,1320,-1,2,2,26620,2010-06-01,2799.8956
42,1,57,1,1,1,1350,-1,2,2,33660,2010-06-01,2611.4093
43,1,57,1,1,1,1430,-1,2,2,19460,2010-06-01,2764.674
44,1,57,1,1,1,1460,-1,2,2,13820,2010-06-01,3350.5228
45,1,57,1,1,1,1530,-1,2,2,22460,2010-06-01,2812.7029
46,1,57,1,1,1,1530,-1,2,2,26620,2010-06-01,2921.5612
47,1,57,1,1,1,2040,-1,2,2,33660,2010-06-01,4374.2077
48,1,57,1,1,1,2100,-1,2,2,33860,2010-06-01,3145.4523
49,1,57,1,1,1,2100,2100,2,2,33660,2010-06-01,3861.8669
50,1,57,1,1,1,2200,-1,2,2,46220,2010-06-01,2826.2323
51,1,57,1,1,1,2310,-1,2,2,13820,2010-06-01,3373.3922
52,1,57,1,1,1,2310,-1,2,2,26620,2010-06-01,2779.7039
53,1,57,1,1,1,2310,-1,2,2,33860,2010-06-01,2708.8062
54,1,57,1,1,1,2320,-1,2,2,22460,2010-06-01,3306.3899
55,1,57,1,1,1,2340,-1,2,2,33860,2010-06-01,2884.5609
56,1,57,1,1,1,2630,-1,2,2,13820,2010-06-01,4202.0769
57,1,57,1,1,1,3130,-1,2,2,13820,2010-06-01,2786.3548
58,1,57,1,1,1,3510,-1,2,2,46220,2010-06-01,3941.2208
59,1,57,1,1,1,3850,-1,1,2,33660,2010-06-01,3748.2963
60,1,57,1,1,1,3850,-1,2,1,13820,2010-06-01,2775.9216
61,1,57,1,1,1,3920,-1,2,1,13820,2010-06-01,3243.5626
62,1,57,1,1,1,3920,-1,2,2,13820,2010-06-01,2770.6626
63,1,57,1,1,1,4020,-1,2,1,22460,2010-06-01,3698.9953
64,1,57,1,1,1,4020,-1,2,1,33860,2010-06-01,4161.3233
65,1,57,1,1,1,4050,-1,2,2,13820,2010-06-01,2820.0114
66,1,57,1,1,1,4240,-1,2,2,13820,2010-06-01,3373.3922
67,1,57,1,1,1,4250,-1,2,1,13820,2010-06-01,2775.9216
68,1,57,1,1,1,4250,-1,2,2,19460,2010-06-01,3590.8291
69,1,57,1,1,1,4500,-1,2,1,33660,2010-06-01,2763.6364
70,1,57,1,1,1,4610,-1,2,1,33860,2010-06-01,3799.4019
71,1,57,1,1,1,4700,-1,2,1,11500,2010-06-01,5779.0652
72,1,57,1,1,1,4700,-1,2,2,26620,2010-06-01,2687.3413
73,1,57,1,1,1,4710,-1,2,1,13820,2010-06-01,2775.9216
74,1,57,1,1,1,4750,-1,2,1,22460,2010-06-01,2291.9432
75,1,57,1,1,1,4760,-1,2,1,13820,2010-06-01,3373.3922
76,1,57,1,1,1,4760,-1,2,2,26620,2010-06-01,4427.4102
77,1,57,1,1,1,4820,-1,2,2,13820,2010-06-01,2386.0101
78,1,57,1,1,1,4840,-1,2,2,26620,2010-06-01,2921.5612
79,1,57,1,1,1,4840,-1,2,2,46220,2010-06-01,3029.7343
80,1,57,1,1,1,4850,-1,2,1,13820,2010-06-01,2586.1297
81,1,57,1,1,1,4850,-1,2,2,13820,2010-06-01,9344.3831
82,1,57,1,1,1,4850,-1,2,2,33860,2010-06-01,2594.4123
83,1,57,1,1,1,4920,-1,2,2,26620,2010-06-01,2884.5609
84,1,57,1,1,1,4950,-1,2,2,46220,2010-06-01,2847.0228
85,1,57,1,1,1,5000,-1,2,2,22460,2010-06-01,2883.1705
86,1,57,1,1,1,5000,-1,2,2,33860,2010-06-01,2483.6568
87,1,57,1,1,1,5120,-1,2,2,22460,2010-06-01,2991.9305
88,1,57,1,1,1,5510,-1,2,1,13820,2010-06-01,3423.388
89,1,57,1,1,1,5510,-1,2,1,33860,2010-06-01,4009.3331
90,1,57,1,1,1,5520,-1,2,2,13820,2010-06-01,3099.0971
91,1,57,1,1,1,5600,-1,2,2,26620,2010-06-01,2771.7798
92,1,57,1,1,1,5610,-1,2,2,33860,2010-06-01,2810.4248
93,1,57,1,1,1,5620,-1,2,1,13820,2010-06-01,3331.5814
94,1,57,1,1,1,5620,-1,2,1,26620,2010-06-01,3949.2959
95,1,57,1,1,1,5800,-1,2,2,13820,2010-06-01,2854.1222
96,1,57,1,1,1,6200,-1,2,1,13820,2010-06-01,7348.6203
97,1,57,1,1,1,6210,-1,2,1,33660,2010-06-01,2611.4093
98,1,57,1,1,1,6260,-1,2,1,13820,2010-06-01,2752.2544
99,1,57,1,1,1,6260,-1,2,1,33860,2010-06-01,3353.0433
100,1,57,1,1,1,6320,-1,2,1,13820,2010-06-01,3137.1523
101,1,57,1,1,1,6330,-1,2,1,22460,2010-06-01,2883.1705
102,1,57,1,1,1,6350,-1,2,1,46220,2010-06-01,3635.8933
103,1,57,1,1,1,6350,-1,2,2,22460,2010-06-01,2883.1705
104,1,57,1,1,1,6420,-1,2,2,33860,2010-06-01,3052.3203
105,1,57,1,1,1,6520,-1,2,2,13820,2010-06-01,3199.1223
106,1,57,1,1,1,6700,-1,2,1,33660,2010-06-01,3199.1223
107,1,57,1,1,1,6840,-1,2,1,46220,2010-06-01,4529.0624
108,1,57,1,1,1,7120,-1,2,2,26620,2010-06-01,6018.9899000000005
109,1,57,1,1,1,7320,-1,2,2,19460,2010-06-01,3039.4511
110,1,57,1,1,1,7330,-1,2,1,13820,2010-06-01,3373.3922
111,1,57,1,1,1,7330,-1,2,1,19460,2010-06-01,3003.1755
112,1,57,1,1,1,7330,-1,2,2,13820,2010-06-01,2772.8682
113,1,57,1,1,1,7330,-1,2,2,22460,2010-06-01,2787.3699
114,1,57,1,1,1,7340,-1,2,2,26620,2010-06-01,3209.2746
115,1,57,1,1,1,7410,-1,2,1,13820,2010-06-01,3318.2005
116,1,57,1,1,1,7700,-1,2,1,13820,2010-06-01,2794.738
117,1,57,1,1,1,7700,-1,2,1,46220,2010-06-01,2853.8588
118,1,57,1,1,1,7700,-1,2,2,11500,2010-06-01,3741.2236
119,1,57,1,1,1,7700,-1,2,2,46220,2010-06-01,2435.697
120,1,57,1,1,1,7700,210,2,1,19460,2010-06-01,3686.5861
121,1,57,1,1,1,7750,-1,2,1,13820,2010-06-01,2775.9216
122,1,57,1,1,1,7750,-1,2,1,46220,2010-06-01,2520.2398
123,1,57,1,1,1,8000,-1,2,1,13820,2010-06-01,3373.3922
124,1,57,1,1,1,8030,-1,2,2,22460,2010-06-01,2814.6166
125,1,57,1,1,1,8140,-1,2,1,13820,2010-06-01,2794.738
126,1,57,1,1,1,8140,-1,2,1,33660,2010-06-01,3199.1223
127,1,57,1,1,1,8200,-1,2,1,26620,2010-06-01,2771.7798
128,1,57,1,1,1,8220,-1,2,1,13820,2010-06-01,2646.0093
129,1,57,1,1,1,8260,-1,2,1,33660,2010-06-01,2885.3161
130,1,57,1,1,1,8640,-1,2,2,19460,2010-06-01,2764.674
131,1,57,1,1,1,8720,-1,2,1,11500,2010-06-01,3030.308
132,1,57,1,1,1,8740,-1,2,2,13820,2010-06-01,2587.3761
133,1,57,1,1,1,8810,-1,2,1,33660,2010-06-01,2833.4493
134,1,57,1,1,1,8810,-1,2,1,33860,2010-06-01,2672.3447
135,1,57,1,1,1,8960,-1,2,1,26620,2010-06-01,3253.6435
136,1,57,1,1,1,8960,-1,2,2,22460,2010-06-01,3689.7796
137,1,57,1,1,1,9130,-1,2,1,13820,2010-06-01,3331.5814
138,1,57,1,1,1,9130,-1,2,1,33860,2010-06-01,2483.6568
139,1,57,1,1,1,9130,-1,2,1,46220,2010-06-01,3039.4511
140,1,57,1,1,1,9130,-1,2,2,13820,2010-06-01,3137.1523
141,1,57,1,1,1,9130,-1,2,2,33660,2010-06-01,2611.4093
142,1,57,1,1,1,9520,-1,2,2,11500,2010-06-01,3244.1429
143,1,57,1,1,1,9600,-1,2,2,19460,2010-06-01,2563.1133
144,1,57,1,1,1,9610,-1,2,1,46220,2010-06-01,2147.7205
145,1,57,1,1,1,9620,-1,2,2,22460,2010-06-01,2781.6413
146,1,57,1,2,1,-1,-1,2,1,11500,2010-06-01,6079.132
147,1,57,1,2,1,-1,-1,2,1,13820,2010-06-01,50762.573300000004
148,1,57,1,2,1,-1,-1,2,1,19460,2010-06-01,8240.871
149,1,57,1,2,1,-1,-1,2,1,22460,2010-06-01,11626.6303
150,1,57,1,2,1,-1,-1,2,1,26620,2010-06-01,9587.7951
151,1,57,1,2,1,-1,-1,2,1,33660,2010-06-01,6639.9439999999995
152,1,57,1,2,1,-1,-1,2,1,33860,2010-06-01,7868.426600000001
153,1,57,1,2,1,-1,-1,2,1,46220,2010-06-01,5432.2885
154,1,57,1,2,1,-1,-1,2,2,13820,2010-06-01,70547.3577
155,1,57,1,2,1,-1,-1,2,2,19460,2010-06-01,14217.4747
156,1,57,1,2,1,-1,-1,2,2,26620,2010-06-01,29464.5388
157,1,57,1,2,1,-1,-1,2,2,33660,2010-06-01,36817.5586
158,1,57,1,2,1,-1,-1,2,2,33860,2010-06-01,29628.3939
159,1,57,1,2,1,-1,-1,2,2,46220,2010-06-01,9465.5425
160,1,57,1,2,1,10,-1,2,2,13820,2010-06-01,3150.6933
161,1,57,1,2,1,20,-1,2,1,13820,2010-06-01,2533.4441
162,1,57,1,2,1,50,-1,2,1,13820,2010-06-01,2445.5215
163,1,57,1,2,1,50,-1,2,2,13820,2010-06-01,3174.1699
164,1,57,1,2,1,130,-1,2,1,33860,2010-06-01,2632.5938
165,1,57,1,2,1,210,-1,2,2,13820,2010-06-01,2692.688
166,1,57,1,2,1,230,-1,2,2,13820,2010-06-01,3104.6838
167,1,57,1,2,1,350,-1,2,1,33860,2010-06-01,2604.411
168,1,57,1,2,1,420,-1,2,2,22460,2010-06-01,3421.1685
169,1,57,1,2,1,430,-1,2,2,13820,2010-06-01,3261.5776
170,1,57,1,2,1,530,-1,2,2,46220,2010-06-01,2902.22
171,1,57,1,2,1,540,-1,2,2,13820,2010-06-01,3443.7958
172,1,57,1,2,1,560,-1,2,2,33860,2010-06-01,3198.4521
173,1,57,1,2,1,620,-1,2,2,26620,2010-06-01,2868.7903
174,1,57,1,2,1,710,-1,2,2,19460,2010-06-01,3195.8361
175,1,57,1,2,1,800,-1,2,2,13820,2010-06-01,3769.2216
176,1,57,1,2,1,800,-1,2,2,26620,2010-06-01,3578.5732
177,1,57,1,2,1,800,-1,2,2,33660,2010-06-01,3663.8648
178,1,57,1,2,1,1020,-1,2,2,13820,2010-06-01,6677.8606
179,1,57,1,2,1,2000,-1,2,2,13820,2010-06-01,3105.4679
180,1,57,1,2,1,2010,-1,2,2,13820,2010-06-01,6123.0437
181,1,57,1,2,1,2100,-1,2,2,13820,2010-06-01,2792.9156
182,1,57,1,2,1,2140,-1,2,2,13820,2010-06-01,3412.9725
183,1,57,1,2,1,2200,-1,2,2,19460,2010-06-01,5633.7646
184,1,57,1,2,1,2200,-1,2,2,33660,2010-06-01,2924.3338
185,1,57,1,2,1,2200,-1,2,2,46220,2010-06-01,3966.9641
186,1,57,1,2,1,2300,-1,2,1,46220,2010-06-01,3151.8914
187,1,57,1,2,1,2300,-1,2,2,13820,2010-06-01,3104.6838
188,1,57,1,2,1,2310,-1,2,1,11500,2010-06-01,3327.6218
189,1,57,1,2,1,2310,-1,2,2,13820,2010-06-01,3087.377
190,1,57,1,2,1,2310,-1,2,2,19460,2010-06-01,3379.5453
191,1,57,1,2,1,2310,-1,2,2,33660,2010-06-01,3263.6843
192,1,57,1,2,1,2310,-1,2,2,46220,2010-06-01,3398.1742
193,1,57,1,2,1,2320,-1,2,1,13820,2010-06-01,3220.2468
194,1,57,1,2,1,2320,-1,2,2,26620,2010-06-01,3824.6041
195,1,57,1,2,1,2330,-1,2,2,22460,2010-06-01,3729.8412
196,1,57,1,2,1,2540,-1,2,1,13820,2010-06-01,3263.6843
197,1,57,1,2,1,2720,-1,2,2,33660,2010-06-01,3332.6082
198,1,57,1,2,1,3030,-1,2,2,46220,2010-06-01,3392.9301
199,1,57,1,2,1,3130,-1,1,2,11500,2010-06-01,3393.7871
200,1,57,1,2,1,3130,-1,2,2,22460,2010-06-01,3729.8412
201,1,57,1,2,1,3130,-1,2,2,26620,2010-06-01,6150.4697
202,1,57,1,2,1,3130,-1,2,2,46220,2010-06-01,2479.1222
203,1,57,1,2,1,3160,-1,2,2,11500,2010-06-01,4072.7939
204,1,57,1,2,1,3210,-1,2,2,46220,2010-06-01,4004.0269
205,1,57,1,2,1,3230,-1,2,2,13820,2010-06-01,3443.7958
206,1,57,1,2,1,3240,-1,2,2,33660,2010-06-01,2924.3338
207,1,57,1,2,1,3300,-1,2,2,13820,2010-06-01,3897.4709
208,1,57,1,2,1,3310,-1,2,2,13820,2010-06-01,2445.5215
209,1,57,1,2,1,3410,-1,2,2,33860,2010-06-01,3511.3168
210,1,57,1,2,1,3500,-1,2,2,22460,2010-06-01,2664.2075
211,1,57,1,2,1,3600,-1,2,1,33660,2010-06-01,3270.7689
212,1,57,1,2,1,3600,-1,2,2,22460,2010-06-01,2664.2075
213,1,57,1,2,1,3650,-1,2,2,46220,2010-06-01,4353.26
214,1,57,1,2,1,4020,-1,2,1,13820,2010-06-01,3557.9675
215,1,57,1,2,1,4020,-1,2,2,13820,2010-06-01,2463.5751
216,1,57,1,2,1,4040,-1,2,1,11500,2010-06-01,3948.9692
217,1,57,1,2,1,4110,-1,2,1,13820,2010-06-01,3731.3707
218,1,57,1,2,1,4220,-1,2,1,33660,2010-06-01,2636.3347
219,1,57,1,2,1,4230,-1,2,1,19460,2010-06-01,3403.9303
220,1,57,1,2,1,4230,-1,2,1,26620,2010-06-01,3511.3168
221,1,57,1,2,1,4430,-1,2,2,13820,2010-06-01,3663.8648
222,1,57,1,2,1,4510,-1,2,1,11500,2010-06-01,2541.2302
223,1,57,1,2,1,4510,-1,2,1,13820,2010-06-01,3561.7395
224,1,57,1,2,1,4510,-1,2,2,13820,2010-06-01,3919.403
225,1,57,1,2,1,4510,-1,2,2,22460,2010-06-01,3395.8651
226,1,57,1,2,1,4600,-1,2,2,13820,2010-06-01,3162.8737
227,1,57,1,2,1,4600,-1,2,2,33860,2010-06-01,3877.4028
228,1,57,1,2,1,4700,-1,2,1,33860,2010-06-01,2450.0346
229,1,57,1,2,1,4700,-1,2,1,46220,2010-06-01,2902.22
230,1,57,1,2,1,4700,-1,2,2,13820,2010-06-01,2259.5342
231,1,57,1,2,1,4720,-1,2,1,22460,2010-06-01,4415.2277
232,1,57,1,2,1,4740,-1,2,1,33660,2010-06-01,2646.9628
233,1,57,1,2,1,4750,-1,2,2,11500,2010-06-01,4033.3814
234,1,57,1,2,1,4760,-1,2,2,26620,2010-06-01,3595.9906
235,1,57,1,2,1,4760,-1,2,2,33860,2010-06-01,3273.9998
236,1,57,1,2,1,4800,-1,2,2,33660,2010-06-01,4120.7916
237,1,57,1,2,1,4850,-1,2,2,22460,2010-06-01,3752.7351
238,1,57,1,2,1,4940,-1,2,1,33860,2010-06-01,3973.9724
239,1,57,1,2,1,4950,-1,2,2,11500,2010-06-01,4004.0269
240,1,57,1,2,1,4950,-1,2,2,13820,2010-06-01,2939.6849
241,1,57,1,2,1,4960,-1,2,1,13820,2010-06-01,2569.4158
242,1,57,1,2,1,5000,-1,2,1,22460,2010-06-01,2902.22
243,1,57,1,2,1,5000,-1,2,2,26620,2010-06-01,6448.8291
244,1,57,1,2,1,5120,-1,2,1,26620,2010-06-01,7182.9490000000005
245,1,57,1,2,1,5120,-1,2,1,33660,2010-06-01,2883.4347
246,1,57,1,2,1,5120,-1,2,1,33860,2010-06-01,4102.4338
247,1,57,1,2,1,5120,-1,2,2,33860,2010-06-01,3399.1401
248,1,57,1,2,1,5130,-1,2,1,13820,2010-06-01,3561.7395
249,1,57,1,2,1,5160,-1,2,1,26620,2010-06-01,3722.6876
250,1,57,1,2,1,5240,-1,2,1,46220,2010-06-01,3346.2753
251,1,57,1,2,1,5310,-1,2,2,22460,2010-06-01,3347.1205
252,1,57,1,2,1,5330,-1,2,2,13820,2010-06-01,3810.0095
253,1,57,1,2,1,5400,-1,2,1,13820,2010-06-01,7038.3588
254,1,57,1,2,1,5400,-1,2,2,13820,2010-06-01,9088.8462
255,1,57,1,2,1,5550,-1,2,1,13820,2010-06-01,3092.4361
256,1,57,1,2,1,5550,-1,2,1,33660,2010-06-01,2924.3338
257,1,57,1,2,1,5620,-1,2,2,13820,2010-06-01,3109.4823
258,1,57,1,2,1,7750,-1,2,1,22460,2010-06-01,3215.4963
259,1,57,1,2,1,8740,-1,2,2,11500,2010-06-01,2644.2531
260,1,57,1,2,1,8960,-1,2,1,11500,2010-06-01,3515.3779
261,1,57,1,2,1,9120,-1,2,1,13820,2010-06-01,3469.1281
262,1,57,1,2,1,9730,-1,2,2,13820,2010-06-01,3385.1657
263,1,57,2,1,1,-1,-1,1,2,11500,2010-06-01,2900.9178
264,1,57,2,1,1,-1,-1,2,1,11500,2010-06-01,6775.6199
265,1,57,2,1,1,-1,-1,2,1,13820,2010-06-01,39102.2587
266,1,57,2,1,1,-1,-1,2,1,22460,2010-06-01,11561.3291
267,1,57,2,1,1,-1,-1,2,1,26620,2010-06-01,2707.11
268,1,57,2,1,1,-1,-1,2,1,33660,2010-06-01,2870.933
269,1,57,2,1,1,-1,-1,2,1,33860,2010-06-01,2930.3762
270,1,57,2,1,1,-1,-1,2,2,11500,2010-06-01,28957.0057
271,1,57,2,1,1,-1,-1,2,2,13820,2010-06-01,149472.0164
272,1,57,2,1,1,-1,-1,2,2,19460,2010-06-01,61565.8799
273,1,57,2,1,1,-1,-1,2,2,22460,2010-06-01,34748.0819
274,1,57,2,1,1,-1,-1,2,2,26620,2010-06-01,60408.7254
275,1,57,2,1,1,-1,-1,2,2,33660,2010-06-01,80198.0013
276,1,57,2,1,1,-1,-1,2,2,33860,2010-06-01,55995.0309
277,1,57,2,1,1,-1,-1,2,2,46220,2010-06-01,24466.893
278,1,57,2,1,1,10,-1,2,2,13820,2010-06-01,3331.5814
279,1,57,2,1,1,120,-1,2,1,11500,2010-06-01,3328.7307
280,1,57,2,1,1,220,-1,2,1,13820,2010-06-01,2876.5871
281,1,57,2,1,1,220,-1,2,1,19460,2010-06-01,2988.0737
282,1,57,2,1,1,310,-1,2,2,26620,2010-06-01,2483.6568
283,1,57,2,1,1,1020,-1,2,2,26620,2010-06-01,4282.3808
284,1,57,2,1,1,1060,-1,2,2,33860,2010-06-01,2711.7652
285,1,57,2,1,1,1100,-1,2,2,26620,2010-06-01,2881.388
286,1,57,2,1,1,1320,-1,2,2,26620,2010-06-01,3780.8221
287,1,57,2,1,1,1550,-1,2,1,26620,2010-06-01,3324.3241
288,1,57,2,1,1,1550,-1,2,2,26620,2010-06-01,6816.2392
289,1,57,2,1,1,1960,-1,2,2,33660,2010-06-01,3348.6872
290,1,57,2,1,1,2040,-1,2,2,13820,2010-06-01,2775.9216
291,1,57,2,1,1,2040,-1,2,2,33660,2010-06-01,4131.6518
292,1,57,2,1,1,2100,-1,2,2,13820,2010-06-01,3199.1223
293,1,57,2,1,1,2320,-1,2,2,13820,2010-06-01,2923.2624
294,1,57,2,1,1,2320,-1,2,2,46220,2010-06-01,3289.3737
295,1,57,2,1,1,2340,-1,2,2,22460,2010-06-01,3610.997
296,1,57,2,1,1,2800,-1,2,2,33860,2010-06-01,3238.2683
297,1,57,2,1,1,3000,-1,2,2,13820,2010-06-01,2611.4093
298,1,57,2,1,1,3600,-1,2,1,13820,2010-06-01,2820.0114
299,1,57,2,1,1,3650,-1,2,1,22460,2010-06-01,4154.2299
300,1,57,2,1,1,3650,-1,2,2,46220,2010-06-01,4723.7285
301,1,57,2,1,1,3740,-1,2,2,26620,2010-06-01,3306.937
302,1,57,2,1,1,3920,-1,2,1,13820,2010-06-01,3099.0971
303,1,57,2,1,1,4000,-1,2,2,19460,2010-06-01,4158.5691
304,1,57,2,1,1,4010,-1,2,2,13820,2010-06-01,4013.821
305,1,57,2,1,1,4020,-1,2,1,13820,2010-06-01,5662.6221000000005
306,1,57,2,1,1,4020,-1,2,1,22460,2010-06-01,3329.106
307,1,57,2,1,1,4020,-1,2,2,13820,2010-06-01,4382.6887
308,1,57,2,1,1,4020,-1,2,2,26620,2010-06-01,2483.6568
309,1,57,2,1,1,4040,-1,2,2,13820,2010-06-01,4413.0297
310,1,57,2,1,1,4110,-1,2,1,13820,2010-06-01,2856.3426
311,1,57,2,1,1,4200,-1,2,2,11500,2010-06-01,2858.3782
312,1,57,2,1,1,4220,-1,2,1,13820,2010-06-01,3318.6333
313,1,57,2,1,1,4220,-1,2,2,13820,2010-06-01,3318.2005
314,1,57,2,1,1,4240,-1,2,2,33660,2010-06-01,4202.0769
315,1,57,2,1,1,4250,-1,2,1,13820,2010-06-01,4442.728
316,1,57,2,1,1,4250,-1,2,1,22460,2010-06-01,4723.7285
317,1,57,2,1,1,4250,-1,2,2,33660,2010-06-01,4382.6887
318,1,57,2,1,1,4350,-1,2,2,13820,2010-06-01,4382.6887
319,1,57,2,1,1,4500,-1,1,2,46220,2010-06-01,2518.6079
320,1,57,2,1,1,4720,-1,2,1,33860,2010-06-01,3529.0491
321,1,57,2,1,1,4760,-1,2,2,11500,2010-06-01,3477.3836
322,1,57,2,1,1,4760,-1,2,2,13820,2010-06-01,3423.388
323,1,57,2,1,1,4760,-1,2,2,22460,2010-06-01,3274.9716
324,1,57,2,1,1,5120,-1,2,2,26620,2010-06-01,3209.2746
325,1,57,2,1,1,5240,-1,2,2,26620,2010-06-01,3370.6728
326,1,57,2,1,1,5310,-1,2,1,13820,2010-06-01,4545.8219
327,1,57,2,1,1,5600,-1,2,2,13820,2010-06-01,3858.3323
328,1,57,2,1,1,6200,-1,2,2,13820,2010-06-01,3498.9571
329,1,57,2,1,1,6200,-1,2,2,33860,2010-06-01,3894.9908
330,1,57,2,1,1,6230,-1,2,1,13820,2010-06-01,4202.0769
331,1,57,2,1,1,6230,-1,2,2,19460,2010-06-01,3244.1429
332,1,57,2,1,1,6240,-1,2,1,33860,2010-06-01,3007.1724
333,1,57,2,1,1,6260,-1,2,1,13820,2010-06-01,4545.8219
334,1,57,2,1,1,6260,-1,2,1,22460,2010-06-01,3370.5036
335,1,57,2,1,1,6260,-1,2,1,33660,2010-06-01,6097.5057
336,1,57,2,1,1,6260,-1,2,2,33860,2010-06-01,4257.3655
337,1,57,2,1,1,6320,-1,2,1,33860,2010-06-01,3557.3667
338,1,57,2,1,1,6420,-1,2,1,33660,2010-06-01,3541.9895
339,1,57,2,1,1,6440,-1,2,1,19460,2010-06-01,4415.8338
340,1,57,2,1,1,6440,-1,2,1,33660,2010-06-01,3227.0907
341,1,57,2,1,1,6440,-1,2,2,13820,2010-06-01,6248.6399
342,1,57,2,1,1,6510,-1,2,2,13820,2010-06-01,2994.648
343,1,57,2,1,1,6600,-1,2,2,13820,2010-06-01,3737.2589
344,1,57,2,1,1,6600,-1,2,2,22460,2010-06-01,4441.7802
345,1,57,2,1,1,6720,-1,2,2,33660,2010-06-01,7205.1083
346,1,57,2,1,1,6840,-1,2,1,13820,2010-06-01,3199.1223
347,1,57,2,1,1,7000,-1,2,2,33660,2010-06-01,4131.6518
348,1,57,2,1,1,7030,-1,2,2,33660,2010-06-01,4084.8425
349,1,57,2,1,1,7200,-1,2,2,13820,2010-06-01,4442.728
350,1,57,2,1,1,7210,-1,2,2,13820,2010-06-01,4358.4873
351,1,57,2,1,1,7240,-1,2,1,33660,2010-06-01,3206.7852
352,1,57,2,1,1,7310,-1,2,1,13820,2010-06-01,2611.4093
353,1,57,2,1,1,7310,-1,2,2,19460,2010-06-01,3478.2074
354,1,57,2,1,1,7610,-1,2,2,11500,2010-06-01,3437.8824
355,1,57,2,1,1,7720,-1,2,1,13820,2010-06-01,4382.6887
356,1,57,2,1,1,7730,-1,2,2,33860,2010-06-01,4721.122
357,1,57,2,1,1,7750,-1,2,1,11500,2010-06-01,2309.3598
358,1,57,2,1,1,8030,-1,2,1,26620,2010-06-01,2783.1245
359,1,57,2,1,1,8220,-1,2,1,19460,2010-06-01,3262.5328
360,1,57,2,1,1,8260,-1,2,1,33660,2010-06-01,3291.1764
361,1,57,2,1,1,8260,-1,2,2,13820,2010-06-01,3331.5814
362,1,57,2,1,1,8740,-1,2,1,26620,2010-06-01,3249.5484
363,1,57,2,1,1,8940,-1,2,1,33660,2010-06-01,4798.2574
364,1,57,2,1,1,8960,-1,2,1,13820,2010-06-01,3009.925
365,1,57,2,1,1,8960,-1,2,2,22460,2010-06-01,3428.4131
366,1,57,2,1,1,9130,-1,2,1,33660,2010-06-01,2947.2207
